id,original_comment,stemmed_comment,toxicity_score,severity_level,category,is_cyberbullying,sample_weight
366,"25:15 ngapain cobak ha? 🤣🤣🤣 Mid cacat bukan malah di benerin eeee malah ngotakatik exp & jungler nya 🤣🤣🤣🤣🤣  MAKIN TOLOL RRQ

RINZ OUT COK!!!",ngapain cobak ha mid cacat bukan malah benerin eeee malah ngotakatik exp jungler makin tolol rrq rinz out cok,8,severe_toxic,cyberbullying,1,9.113636363636363
367,Jual skayler beli ampas😜🫵,jual skayler beli ampas,4,moderate_toxic,cyberbullying,1,9.113636363636363
368,Udah ya raja rajaanya,ya raja rajaanya,0,safe,non-cyberbullying,0,0.5290237467018469
369,kairi kepencet emot😜👈🏻,kairi pencet emot,0,safe,non-cyberbullying,0,0.5290237467018469
370,Klo aja junggle nya hazle pasti gak bakal blunder mulu,kalau junggle hazle tidak bakal blunder mulu,0,safe,non-cyberbullying,0,0.5290237467018469
371,MLBB X agen ali,mlbb x agen ali,0,safe,non-cyberbullying,0,0.5290237467018469
372,RRQ emang gak se ambis Onic ya kalau dilihat-lihat. Atau emang RRQ mencoba peruntungan niruin Liquid id waktu mereka juara ?,rrq memang se ambis onic kalau dilihatlihat memang rrq coba untung niruin liquid id waktu juara,0,safe,non-cyberbullying,0,0.5290237467018469
373,Mana nih yg bilang toyy lebih jago dari sekylar,mana nih bilang toyy lebih jago sekylar,0,safe,non-cyberbullying,0,0.5290237467018469
374,"Enakan skylar 
Pas di onic klo di rrq wkwk tulang pungung aowkka",skylar pas onic kalau rrq wkwk tulang pungung aowkka,0,safe,non-cyberbullying,0,0.5290237467018469
375,Kocak hypr rrq,kocak hypr rrq,0,safe,non-cyberbullying,0,0.5290237467018469
376,"Wajarlah caster ga omongin ONIC lagi udah terlalu perfect timnya,ga ada  pembahasan lagi buat ONIC jadi buat para SONIC jgn ngaku fans ONIC kalo caster g ngomongin ONIC malah kesel. Justru caster tuh ngebahas tim yang lagi underperform atau tim yang lagi bermasalah. Jgn bikin malu SONIC dengan komen yang gajelas arahnya,bangga harusnya ONIC gajadi perbincangan caster.",wajar caster omongin onic sudah terlalu perfect timnyaga bahas buat onic jadi buat sonic jangan ngaku fans onic kalau caster g ngomongin onic malah kesel justru caster tuh ngebahas tim lagi underperform tim lagi masalah jangan bikin malu sonic komen gajelas arahnyabangga harus onic jadi bincang caster,0,safe,non-cyberbullying,0,0.5290237467018469
377,"Macam lawan anak"" 😂😂",macam lawan anak,0,safe,non-cyberbullying,0,0.5290237467018469
378,Kairi kepencet emot😂,kairi pencet emot,0,safe,non-cyberbullying,0,0.5290237467018469
379,rrQ menang nangis,rrq memang nang,0,safe,non-cyberbullying,0,0.5290237467018469
380,Pengkhianat!!!!,khianat,0,safe,non-cyberbullying,0,0.5290237467018469
381,TAMAN BERMAIN KING SANZ,taman main king sanz,0,safe,non-cyberbullying,0,0.5290237467018469
382,Coba paus di 26:40😅,coba paus,0,safe,non-cyberbullying,0,0.5290237467018469
383,Si Ap nangis di pojokan 😂😂,si ap nang pojok,0,safe,non-cyberbullying,0,0.5290237467018469
384,2 kali di takedown di base nya sendiri rinz 🗿,kali takedown base sendiri rinz,0,safe,non-cyberbullying,0,0.5290237467018469
385,Jungel RRQ gajelas wkakw,jungel rrq gajelas wkakw,0,safe,non-cyberbullying,0,0.5290237467018469
386,Kocak RRQ mau lok sekaylar ga bisa hahaahha,kocak rrq mau lok sekaylar bisa hahaahha,0,safe,non-cyberbullying,0,0.5290237467018469
387,"value skylar di onic mah bakal ketauan nnti pas lawan ph, klo lawan lokal udh jelas menang 4 sepuh onic emang monster",value skylar onic mah bakal tau pas lawan ph kalau lawan lokal jelas memang sepuh onic memang monster,0,safe,non-cyberbullying,0,0.5290237467018469
388,Srinz top midlane indo saat ini 🔥💪🏻,srinz top midlane indo ini,0,safe,non-cyberbullying,0,0.5290237467018469
389,"Ujin knp gak di mainin dah. Trs kenapa hazle gk di mainin, padahal lebih baik hazle dibanding jungler yg baru",ujin knp di mainin terus hazle di mainin padahal lebih baik hazle banding jungler baru,0,safe,non-cyberbullying,0,0.5290237467018469
390,"Ada jungler bagus malah g dipake,pantes terakhir juara s9,coachnya aja banyak ngomong",jungler bagus malah g dipakepantes akhir juara scoachnya banyak ngomong,0,safe,non-cyberbullying,0,0.5290237467018469
391,Mendingan albert aja di rrq,mending albert di rrq,0,safe,non-cyberbullying,0,0.5290237467018469
392,"No respect untuk RRQ, nampak sekali ngincar skylar.",no respect rrq nampak sekali ngincar skylar,0,safe,non-cyberbullying,0,0.5290237467018469
393,Bahagia itu PHILIPINA,bahagia philipina,0,safe,non-cyberbullying,0,0.5290237467018469
394,Mau onic menang mu lbh bnyk pialanya Tenang RRQ msh di hati. Ga tergiur sma Tim onic yg klas pemainnya bgus2,mau onic memang mu lbh bnyk piala tenang rrq msh hati giur sama tim onic klas main bgus,0,safe,non-cyberbullying,0,0.5290237467018469
395,Lim Kocul caster berat ke ppq😂,lim kocul caster berat ppq,0,safe,non-cyberbullying,0,0.5290237467018469
396,2:0 kkkkkkk  onic🎉🎉🎉🎉🎉🎉,kkkkkkk onic,0,safe,non-cyberbullying,0,0.5290237467018469
397,"kekalahan rrq itu ada pada diren dan idok yg bermain nafsu ,pada akhirnya rrq tumbang terus",kalah rrq ada diren idok main nafsu akhir rrq tumbang terus,0,safe,non-cyberbullying,0,0.5290237467018469
398,Onic   世界第一 🎉🎉🎉🎉,onic,0,safe,non-cyberbullying,0,0.5290237467018469
399,"Kasian sih kingdom lu tau ga rrq cuma nyari bisnis saja dari player sama hal nya kaya Dortmund di Jerman atau chelsea di Inggris orbitin atau beli pemain stengah mateng udah jadi ya di jual ini semua soal bisnis contoh Albert skylar sekarang onic membangun galacticos nya dulu galacticos pernah di buat evos dengan membeli atimage dan berhasil juara season 7 
Setelah skylar siapa lagi yg akan di jual",kasi sih kingdom kamu tahu rrq cuma nyari bisnis dari player sama kaya dortmund jerman chelsea inggris orbitin beli main stengah mateng jadi jual semua soal bisnis contoh albert skylar sekarang onic bangun galacticos ya dulu galacticos pernah di buat evos beli atimage hasil juara season skylar siapa yang di jual,0,safe,non-cyberbullying,0,0.5290237467018469
400,Skylar: akhirnya bisa ngerasain main ber5,skylar akhir ngerasain main ber,0,safe,non-cyberbullying,0,0.5290237467018469
401,Gunta ganti pemain terus setiap seson🗿,gunta main terus seson,0,safe,non-cyberbullying,0,0.5290237467018469
402,😜👆 mikir kids,mikir kids,0,safe,non-cyberbullying,0,0.5290237467018469
403,baik,baik,0,safe,non-cyberbullying,0,0.5290237467018469
404,😢 Apa Itu,apa,0,safe,non-cyberbullying,0,0.5290237467018469
405,"kadang klo gk sengaja lihat vid ini lgi hati gua dgn lembut berkata ""Fany magang di depan pawang Fany""",kadang kalau sengaja lihat vid lagi hati dengan lembut kata fany magang depan pawang fany,0,safe,non-cyberbullying,0,0.5290237467018469
406,"hostnya apa bgt anjg mihak rrq trs, toy emg selegendaris itu kah, dikasih telor mampus tuh",hostnya apa banget anjing mihak rrq terus toy memang legendaris kah kasih telor mampus tuh,9,extreme_cyberbullying,cyberbullying,1,9.113636363636363
407,"Skylar sm savero sama"" jago, diganti"" goldnya pun tetep auto win",skylar sm savero sama jago ganti goldnya tetep auto win,0,safe,non-cyberbullying,0,0.5290237467018469
408,TIM ONIC GG,tim onic gg,0,safe,non-cyberbullying,0,0.5290237467018469
409,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,,0,safe,non-cyberbullying,0,0.5290237467018469
410,Fanny zunes darat cok😂😂😂,fanny zunes cok,0,safe,non-cyberbullying,0,0.5290237467018469
411,Fani nya bot masih jago gw anjirr,fani bot kasih jago anjirr,3,moderate_toxic,non-cyberbullying,0,0.5290237467018469
412,Rrq terlalu kuat ngubah pemain. Udah dua tahun kek gini,rrq terlalu kuat ngubah main dua tahu gin,0,safe,non-cyberbullying,0,0.5290237467018469
413,Kairi di kasih lance 💀,kairi kasih lance,0,safe,non-cyberbullying,0,0.5290237467018469
414,Rinz Rinz jago kagak gendong kagak bacot nya gede banget sampah sampah,rinz rinz jago kagak gendong kagak bacot gede banget sampai,2,minor_negative,non-cyberbullying,0,0.5290237467018469
415,😮😮😮😮😮😮😮😮,,0,safe,non-cyberbullying,0,0.5290237467018469
416,bagusan set up navi daripada ppq😂,bagus set up navi ppq,0,safe,non-cyberbullying,0,0.5290237467018469
417,RRQ tanpa Skylar bisa apa,rrq skylar apa,0,safe,non-cyberbullying,0,0.5290237467018469
418,19:01 mahal lutpi,mahal lutpi,0,safe,non-cyberbullying,0,0.5290237467018469
419,13:06ngapain yam😂,ngapain,0,safe,non-cyberbullying,0,0.5290237467018469
420,Fanny ngepusss njirrrr,fanny ngepusss njirrrr,0,safe,non-cyberbullying,0,0.5290237467018469
421,"""Sakaratul maut gak tuh "" 😂😅",sakaratul maut tuh,0,safe,non-cyberbullying,0,0.5290237467018469
422,Ganti rins ny,rins ny,0,safe,non-cyberbullying,0,0.5290237467018469
423,Cw jadi coach jir,cw jadi coach jir,0,safe,non-cyberbullying,0,0.5290237467018469
424,Dream team vs ????? Kapan pegang piala mpl lagi,dream team vs kapan pegang piala mpl,0,safe,non-cyberbullying,0,0.5290237467018469
425,El blunder rinz,el blunder rinz,0,safe,non-cyberbullying,0,0.5290237467018469
426,Game boring lebih menantang NAVI VS ONIC 😂,game boring lebih tantang navi vs onic,0,safe,non-cyberbullying,0,0.5290237467018469
427,#blockrinz,,0,safe,non-cyberbullying,0,0.5290237467018469
428,"Gak usah komen lah cil ujung""nya Manas""in lawan atau pun mendewa""kan tim sendiri.. diliat bocil banget sifat elu..",usah komen lah cil ujung manasin lawan pun dewa tim sendiri liat bocil banget sifat kamu,0,safe,non-cyberbullying,0,0.5290237467018469
429,"Gua aja kingdom liat kagak panas kagak jelek""in tim, liat kopi+rokok+nyantai itulah sifatt dewasa.. kalah menang respack semua tim gua. Oke...",saja kingdom liat kagak panas kagak jelekin tim liat kopirokoknyantai sifatt dewasa kalau memang respack semua tim oke,0,safe,non-cyberbullying,0,0.5290237467018469
430,"JANGAN BISA BACOTT DAN JELEK""IN TIM.. KALO BISANYA BEGITU MAIN AJA SANA SENDIRI EMANG BISA ELU ???",jangan bacott jelekin tim kalau bisa main sana sendiri memang kamu,0,safe,non-cyberbullying,0,0.5290237467018469
431,Awokwok badut tolol,awokwok badut tolol,4,moderate_toxic,cyberbullying,1,9.113636363636363
432,Toy maen aman aja akwkwkwk,toy maen aman akwkwkwk,0,safe,non-cyberbullying,0,0.5290237467018469
433,Rrq tanpa skylar ga ada yg gendong yg jago cuma lerr,rrq skylar ada gendong jago cuma lerr,0,safe,non-cyberbullying,0,0.5290237467018469
434,7:01 si kumar unjuk skill depan Midlane jago 🤘😜🤙,si mar skill depan midlane jago,0,safe,non-cyberbullying,0,0.5290237467018469
435,"Meski gua bukan kingdom tapi gua suka legenda RRQ Housi ""Lemon"" siganteng kalem ..",meski bukan kingdom saya suka legenda rrq housi lemon siganteng kalem,0,safe,non-cyberbullying,0,0.5290237467018469
436,Knp g ad pnontonn,knp g ad pnontonn,0,safe,non-cyberbullying,0,0.5290237467018469
437,Itu jijik kli gw lihat cara main Fanny nya,jijik kli lihat cara main fanny,0,safe,non-cyberbullying,0,0.5290237467018469
438,Good,good,0,safe,non-cyberbullying,0,0.5290237467018469
439,lah si zunesh kenapa beli 2item itu lol,lah si zunesh beli item lol,0,safe,non-cyberbullying,0,0.5290237467018469
440,Fany cmn 2 kabel a0aan coba,fany cuma kabel aaan coba,0,safe,non-cyberbullying,0,0.5290237467018469
441,"Gua udah pernah komen diig RRQ langsung buatt mainin sujin aja krn zunesh masih perlu banyak belajar masih anak2 ini,,,,jgn smpe MPL zunesh main siih",sudah pernah komen diig rrq langsung buatt mainin sujin karena zunesh kasih perlu banyak ajar kasih anak inijgn smpe mpl zunesh main siih,0,safe,non-cyberbullying,0,0.5290237467018469
442,"mid nya mesti ganti sih RRQ, nggak guna jir",mid mesti sih rrq guna jir,0,safe,non-cyberbullying,0,0.5290237467018469
443,Ererkyu cangkang doang 😂,ererkyu cangkang orang,0,safe,non-cyberbullying,0,0.5290237467018469
444,Lutpi man of the match sejati di game ini ...,lutpi man of the match sejati game,0,safe,non-cyberbullying,0,0.5290237467018469
445,Kemarin kemarin mana nih yg banding banding in skylar sama toyy?😅,kemarin kemarin mana nih banding banding in skylar sama toyy,0,safe,non-cyberbullying,0,0.5290237467018469
446,Onic vs ranked evic ini mh 🤣,onic vs ranked evic mh,0,safe,non-cyberbullying,0,0.5290237467018469
447,lutphi matang,lutphi matang,0,safe,non-cyberbullying,0,0.5290237467018469
448,Izrail Xinn 😢,izrail xinn,0,safe,non-cyberbullying,0,0.5290237467018469
449,"Lagi"" Kalah draft si kata gua mah",kalau draft si kata mah,0,safe,non-cyberbullying,0,0.5290237467018469
450,Lupi seperti nampol nyamuk 😂,lupi nampol nyamuk,0,safe,non-cyberbullying,0,0.5290237467018469
451,"1 yang pasti, yang buat onic tak terkalahkan adalah sanz, kairi, kiboy 🤗",pasti buat onic tak kalah sanz kairi kiboy,0,safe,non-cyberbullying,0,0.5290237467018469
452,Kok yang mvp lutpi harusnya kairi dong gold nya lebih banyak,kok mvp lutpi harus kairi dong gold lebih banyak,0,safe,non-cyberbullying,0,0.5290237467018469
453,"4 ngincer Skylar
1orang pengen nge solo kill sanz",ngincer skylar orang ken nge solo kill sanz,0,safe,non-cyberbullying,0,0.5290237467018469
454,"Jadi ga seru game nya rrg vs onic karna ga ada greget nya dari RRQ jadi ga semangat lagi main mlbb, jadi seperti ga ada penyemangat main lagi RRQ nya lemah gini😂, kayak nya pensiun di season ini deh saya main ML 😂🏆⚰️🪦",jadi seru game rrg vs onic greget dari rrq jadi tidak semangat main mlbb jadi tidak semangat main rrq lemah gin ya pensiun season deh main ml,0,safe,non-cyberbullying,0,0.5290237467018469
455,Maaf gue fans skylar,maaf fans skylar,0,safe,non-cyberbullying,0,0.5290237467018469
456,"Dulu suka rrq karna ada skylar, sekarang suka onic karna ada skylar 👍",dulu suka rrq ada skylar sekarang suka onic ada skylar,0,safe,non-cyberbullying,0,0.5290237467018469
457,Itu yss lepas,yss lepas,0,safe,non-cyberbullying,0,0.5290237467018469
458,raja halu lagi unjuk gigi tpi g punya gigi,raja halu untuk gigi g punya gigi,0,safe,non-cyberbullying,0,0.5290237467018469
459,Match ini kok toy kya maen brawl ya di atas mulu.. Idiot bngt,match kok toy maen brawl di atas mulu idiot banget,4,moderate_toxic,cyberbullying,1,9.113636363636363
460,"Mulai dari era ny vyn, rrq sangat membudaya dengan feeder.",mulai era ny vyn rrq sangat budaya feeder,3,moderate_toxic,non-cyberbullying,0,0.5290237467018469
461,Apalah pick uranus bego bgt,apa pick uranus bego banget,4,moderate_toxic,cyberbullying,1,9.113636363636363
462,hidup onic❤🎉,hidup onic,0,safe,non-cyberbullying,0,0.5290237467018469
463,anjim Rinz mati dalam basenya sendiri 😂,anjing rinz mati basenya sendiri,9,extreme_cyberbullying,cyberbullying,1,9.113636363636363
464,"Balikin team RRQ yg dlu, Sutsujin, Toy, Dyren, Rinz, dan Idok, gk usah di ganti yg lain",balikin team rrq dlu sutsujin toy dyren rinz idok usah nanti lain,0,safe,non-cyberbullying,0,0.5290237467018469
465,Buang aja si rinz beban😊,buang si rinz beban,0,safe,non-cyberbullying,0,0.5290237467018469
466,Vix onic win 19:25,vix onic win,0,safe,non-cyberbullying,0,0.5290237467018469
467,Di recal recal Ama sanz,recal recal sama sanz,0,safe,non-cyberbullying,0,0.5290237467018469
468,Rrq=hama,rrqhama,0,safe,non-cyberbullying,0,0.5290237467018469
469,Pesona tim gk jago,pesona tim jago,0,safe,non-cyberbullying,0,0.5290237467018469
470,Rasakan kekejaman mantan,rasa kejam mantan,0,safe,non-cyberbullying,0,0.5290237467018469
471,17:18  itu midlane jago ngapain diem doang,midlane jago ngapain diem orang,0,safe,non-cyberbullying,0,0.5290237467018469
472,Sorry kok gak di stage main nya?,sorry kok di stage main,0,safe,non-cyberbullying,0,0.5290237467018469
473,Zunesh ngapain 😂,zunesh ngapain,0,safe,non-cyberbullying,0,0.5290237467018469
474,Gak kebayang di onic ad idok,bayang onic ad idok,0,safe,non-cyberbullying,0,0.5290237467018469
475,rrrq badut yang ga terima tuolol,rrrq badut tidak terima tuolol,0,safe,non-cyberbullying,0,0.5290237467018469
476,Rinz amatir bngt,rinz amatir banget,0,safe,non-cyberbullying,0,0.5290237467018469
477,paste4d gila paling mantap pokok nya,pasted gila paling mantap pokok,0,safe,non-cyberbullying,0,0.5290237467018469
478,Ga ngeliat nilai plus zunesh gw mending sutsujin,ngeliat nilai plus zunesh mending sutsujin,0,safe,non-cyberbullying,0,0.5290237467018469
479,"roster terbapuk, kecewa roster seblumnya udh ada improv malah digantj",roster terbapuk kecewa roster seblumnya ada improv malah digantj,0,safe,non-cyberbullying,0,0.5290237467018469
480,gg kairi dan lutpii,gg kairi lutpii,0,safe,non-cyberbullying,0,0.5290237467018469
481,Wkwkwk Ererqe 😂,wkwkwk ererqe,0,safe,non-cyberbullying,0,0.5290237467018469
482,Lutpi Bankai💀,lutpi bankai,0,safe,non-cyberbullying,0,0.5290237467018469
483,Akhirnya bisa membungkam mulut2 fans ppq 😅😅😅 banyangkan lw kalah syalar bakalan di buly habis2san,akhir bungkam mulut fans ppq banyangkan lw kalau syalar bakal buly habissan,0,safe,non-cyberbullying,0,0.5290237467018469
484,Bahagia itu PHILIPINA,bahagia philipina,0,safe,non-cyberbullying,0,0.5290237467018469
485,"Yg cacat MID nya yg di rombak JUGLER nya 😂😂😂

Turot pharsa nyeeet!!!
RINZ OUT",cacat mid yang rombak jugler turot pharsa nyeeet rinz out,4,moderate_toxic,cyberbullying,1,9.113636363636363
486,Kenapa ujin gak di turunkan shi,ujin di turun shi,0,safe,non-cyberbullying,0,0.5290237467018469
487,Beda kelas,beda kelas,0,safe,non-cyberbullying,0,0.5290237467018469
488,"Gmn g kuat, orang mage nya sans, jung nya kairi, mm nya skylar",bagaimana g kuat orang mage sans jung kairi mm skylar,0,safe,non-cyberbullying,0,0.5290237467018469
489,the real Fanny dongeng (songo cengeng),the real fanny dongeng songo cengeng,0,safe,non-cyberbullying,0,0.5290237467018469
490,Makasi onic skaylarnya di mainin trus moga menang,makas onic skaylarnya mainin terus moga memang,0,safe,non-cyberbullying,0,0.5290237467018469
491,Game idiot from moonton,game idiot from moonton,4,moderate_toxic,cyberbullying,1,9.113636363636363
492,toy ayam di hadapan skylarr,toy ayam hadap skylarr,0,safe,non-cyberbullying,0,0.5290237467018469
493,Jugler rrq masih magang .. mending sutsujun,jugler rrq kasih magang mending sutsujun,0,safe,non-cyberbullying,0,0.5290237467018469
494,Riiiiiiiiinzzzzz😂😂😂,riiiiiiiiinzzzzz,0,safe,non-cyberbullying,0,0.5290237467018469
495,Rrq bot banget,rrq bot banget,3,moderate_toxic,non-cyberbullying,0,0.5290237467018469
496,RRQ butuh hpr yg jago bukn kyk gini,rrq butuh hpr jago bukan kyk gin,0,safe,non-cyberbullying,0,0.5290237467018469
497,Bubar bubar😂 ppq,bubar bubar ppq,0,safe,non-cyberbullying,0,0.5290237467018469
498,"SKYLAR PENGKHIANAT RRQ ,Liat Muka nya aja Menjijikan 😂😂",skylar khianat rrq liat muka saja jijik,0,safe,non-cyberbullying,0,0.5290237467018469
499,kok itu gk di stage ya mainnya?,kok tidak stage main,0,safe,non-cyberbullying,0,0.5290237467018469
500,"Jungler baru lebih gajelas coii ,",jungler baru lebih gajelas coii,0,safe,non-cyberbullying,0,0.5290237467018469
501,Rins ya poke,rins poke,3,moderate_toxic,non-cyberbullying,0,0.5290237467018469
502,"RRQ - Main Rank
Onic - Pro International

Gak tau mau komen apalg???
Emang beda kelas sekrang 😅, bumi dan langit",rrq main rank onic pro international tahu mau komen apalg memang beda kelas sekarang bumi langit,0,safe,non-cyberbullying,0,0.5290237467018469
503,Lutpi nyapu SAMPAH,lutpi nyapu,0,safe,non-cyberbullying,0,0.5290237467018469
504,Suren wee RRQ qontol,suren wee rrq kontol,5,moderate_toxic,cyberbullying,1,9.113636363636363
505,Onic gg banget uyyy 😎😎😎,onic gg banget uyyy,0,safe,non-cyberbullying,0,0.5290237467018469
506,Lokal,lokal,0,safe,non-cyberbullying,0,0.5290237467018469
507,9:16,,0,safe,non-cyberbullying,0,0.5290237467018469
508,PPQ mode karantina 3 kata lucu😜👆,ppq mode karantina kata lucu,0,safe,non-cyberbullying,0,0.5290237467018469
509,Rins seperti palyer epik asal buka ulti di tengah rumput tanpa pikir panjang badut,rins palyer epik asal bukan ulti tengah rumput pikir panjang badut,0,safe,non-cyberbullying,0,0.5290237467018469
510,Rins seperti palyer epik asal buka ulti di tengah rumput tanpa pikir panjang badut,rins palyer epik asal bukan ulti tengah rumput pikir panjang badut,0,safe,non-cyberbullying,0,0.5290237467018469
511,Zunesh siapa anjr?,zunesh siapa anjr,0,safe,non-cyberbullying,0,0.5290237467018469
512,Ini RRQ LU SEKARANG PAK AP,rrq kamu sekarang pak ap,0,safe,non-cyberbullying,0,0.5290237467018469
513,Haha rinz rinz mati di tower 😂😂😂😂,haha rinz rinz mati tower,5,moderate_toxic,cyberbullying,1,9.113636363636363
514,RRQ pokeee,rrq pokeee,0,safe,non-cyberbullying,0,0.5290237467018469
515,Si pengkhianat,si khianat,0,safe,non-cyberbullying,0,0.5290237467018469
516,abang lutpii🥶🥶,abang lutpii,0,safe,non-cyberbullying,0,0.5290237467018469
517,Early nya si sama2 kuat ya,early si sama kuat,0,safe,non-cyberbullying,0,0.5290237467018469
518,"kenapa sekarang jadinya ga di stage ya mainnya? sorry, baru nonton mpl lagi🙏🏻",sekarang jadi di stage main sorry baru nonton mpl,0,safe,non-cyberbullying,0,0.5290237467018469
519,dua kata lucu king toyy,kata lucu king toyy,0,safe,non-cyberbullying,0,0.5290237467018469
520,katanya onic ga jago kok 2 0,kata onic jago kok,0,safe,non-cyberbullying,0,0.5290237467018469
521,Main Fasha nyari KDA baguss😂,main fasha nyari kda baguss,0,safe,non-cyberbullying,0,0.5290237467018469
522,"Gua kigdom tapi sllu respet buat skylar dan di membuktikan klo tidak di pilih di roster rrq akhiranya dinobok rrq,, 
Coach k4ncut sedang memasak 😂",kigdom sllu respet buat skylar bukti kalau di pilih di roster rrq akhiranya dinobok rrq coach kncut sedang masak,0,safe,non-cyberbullying,0,0.5290237467018469
523,"Early exp gendong,mid ke late gold yg ganti gendong
Mantaplah",early exp gendongmid late gold nanti gendong mantap,0,safe,non-cyberbullying,0,0.5290237467018469
524,jung rrq fokus minions aja,jung rrq fokus minions,0,safe,non-cyberbullying,0,0.5290237467018469
525,gokil lutpii,gokil lutpii,0,safe,non-cyberbullying,0,0.5290237467018469
526,bisa ni M7,ni m,0,safe,non-cyberbullying,0,0.5290237467018469
527,"Toy gold udh ckup pdhl, tapi takut kalo join war😢",toy gold ckup pdhl takut kalau join war,0,safe,non-cyberbullying,0,0.5290237467018469
528,lutpii keren banget 🔥,lutpii keren banget,0,safe,non-cyberbullying,0,0.5290237467018469
529,pepeqy hoshi bot,pepeqy hoshi bot,3,moderate_toxic,non-cyberbullying,0,0.5290237467018469
530,"ABOY PAK AP😂
RINZ BOT",aboy pak ap rinz bot,3,moderate_toxic,non-cyberbullying,0,0.5290237467018469
531,Savero😢😢,savero,0,safe,non-cyberbullying,0,0.5290237467018469
532,Kok gak di MPL Arena pertandingan nya?,kok di mpl tanding,0,safe,non-cyberbullying,0,0.5290237467018469
533,Hai kalian para karbit. Silakan liat. Kecwa kan skylar gk mati xixixixix,hai kalian karbit sila liat kecwa skylar mati xixixixix,5,moderate_toxic,cyberbullying,1,9.113636363636363
534,RRQ POOKEE,rrq pookee,0,safe,non-cyberbullying,0,0.5290237467018469
535,Hahahah badut badut 😂😂😂,hahahah badut badut,0,safe,non-cyberbullying,0,0.5290237467018469
536,"""RINZ DONGOOOOO""
udah gitu aja pokonya",rinz dongooooo gitu poko,0,safe,non-cyberbullying,0,0.5290237467018469
537,Arlott menggila,arlott gila,0,safe,non-cyberbullying,0,0.5290237467018469
538,Toys=Mainannya king Skylark yakkk🤭🤭🤭,toysmainannya king skylark yakkk,0,safe,non-cyberbullying,0,0.5290237467018469
539,lutpi jago bngt gila,lutpi jago banget gila,0,safe,non-cyberbullying,0,0.5290237467018469
540,Ngak usah dilanjut lah mpl nya langsung aja kirim ke gh onic pialanya,ngak usah lanjut lah mpl langsung kirim gh onic piala,0,safe,non-cyberbullying,0,0.5290237467018469
541,indog tanpa PH hanya abang abang gorengan yang fomo maen ML,indog ph abang abang goreng fomo maen ml,0,safe,non-cyberbullying,0,0.5290237467018469
542,"""Apaitu Sanz? Ini Rinz yak!"" 🤡🤡🤡🤡🤡",apaitu sanz rinz,0,safe,non-cyberbullying,0,0.5290237467018469
543,"Ksi paham bang lerrrr , smangat teruss jagoanku",ksi paham bang lerrrr smangat terus jago,0,safe,non-cyberbullying,0,0.5290237467018469
544,Zunesh mntang² first blood dia lngsung pd bgt pdhl itu pasti udh bakal kebaca sma onic,zunesh mntang first blood lngsung pd banget pdhl pasti bakal baca sama onic,0,safe,non-cyberbullying,0,0.5290237467018469
545,LANGSUNG AJA KASIH PIALANYA KE ONIC 🥶😂,langsung kasih piala onic,0,safe,non-cyberbullying,0,0.5290237467018469
546,fanny impure jir🗿,fanny impure jir,0,safe,non-cyberbullying,0,0.5290237467018469
547,"Jadi malu yang bilang, toy mau sekolahin skylar😂😂😂",jadi malu bilang toy mau sekolahin skylar,0,safe,non-cyberbullying,0,0.5290237467018469
548,Udhla mending RRQ cari lawan yg lain'jgn lawan Onic percuma endingnya tetap klh jga😂,udhla mending rrq cari lawan lainjgn lawan onic percuma endingnya tetap klh,0,safe,non-cyberbullying,0,0.5290237467018469
549,EL leader mati dibase lho yah😂😂😂,el leader mati dibase lho,5,moderate_toxic,cyberbullying,1,9.113636363636363
550,Match yang ga ngebosenim buat di rewatch 😆😆,match tidak ngebosenim buat rewatch,0,safe,non-cyberbullying,0,0.5290237467018469
551,Tumben toyy gak pake granger,tumben toyy pakai granger,0,safe,non-cyberbullying,0,0.5290237467018469
552,Kami adalah penyokong dari Malaysia...,adalah sokong malaysia,0,safe,non-cyberbullying,0,0.5290237467018469
