id,username,original_comment,cleaned_comment,normalized_comment,stopword_removed,stemmed_comment,toxicity_score,severity_level,category,matched_toxic_words,is_cyberbullying,sample_weight
398,@杨连杰-j2q,Onic   世界第一 🎉🎉🎉🎉,onic,onic,onic,onic,0,safe,non-cyberbullying,,0,0.5290237467018469
399,@fabioabimanyu9831,"Kasian sih kingdom lu tau ga rrq cuma nyari bisnis saja dari player sama hal nya kaya Dortmund di Jerman atau chelsea di Inggris orbitin atau beli pemain stengah mateng udah jadi ya di jual ini semua soal bisnis contoh Albert skylar sekarang onic membangun galacticos nya dulu galacticos pernah di buat evos dengan membeli atimage dan berhasil juara season 7 
Setelah skylar siapa lagi yg akan di jual",kasian sih kingdom lu tau ga rrq cuma nyari bisnis saja dari player sama hal nya kaya dortmund di jerman atau chelsea di inggris orbitin atau beli pemain stengah mateng udah jadi ya di jual ini semua soal bisnis contoh albert skylar sekarang onic membangun galacticos nya dulu galacticos pernah di buat evos dengan membeli atimage dan berhasil juara season setelah skylar siapa lagi yg akan di jual,kasian sih kingdom kamu tahu tidak rrq cuma nyari bisnis saja dari player sama hal ya kaya dortmund di jerman atau chelsea di inggris orbitin atau beli pemain stengah mateng sudah jadi ya di jual ini semua soal bisnis contoh albert skylar sekarang onic membangun galacticos ya dulu galacticos pernah di buat evos dengan membeli atimage dan berhasil juara season setelah skylar siapa lagi yang akan di jual,kasian sih kingdom kamu tahu rrq cuma nyari bisnis dari player sama kaya dortmund jerman chelsea inggris orbitin beli pemain stengah mateng jadi jual semua soal bisnis contoh albert skylar sekarang onic membangun galacticos ya dulu galacticos pernah di buat evos membeli atimage berhasil juara season skylar siapa yang di jual,kasi sih kingdom kamu tahu rrq cuma nyari bisnis dari player sama kaya dortmund jerman chelsea inggris orbitin beli main stengah mateng jadi jual semua soal bisnis contoh albert skylar sekarang onic bangun galacticos ya dulu galacticos pernah di buat evos beli atimage hasil juara season skylar siapa yang di jual,0,safe,non-cyberbullying,,0,0.5290237467018469
400,@rus01-b7u,Skylar: akhirnya bisa ngerasain main ber5,skylar akhirnya bisa ngerasain main ber,skylar akhirnya bisa ngerasain main ber,skylar akhirnya ngerasain main ber,skylar akhir ngerasain main ber,0,safe,non-cyberbullying,,0,0.5290237467018469
401,@satriamasjen,Gunta ganti pemain terus setiap seson🗿,gunta ganti pemain terus setiap seson,gunta nanti pemain terus setiap seson,gunta pemain terus seson,gunta main terus seson,0,safe,non-cyberbullying,,0,0.5290237467018469
402,@darkfoxyt1686,😜👆 mikir kids,mikir kids,mikir kids,mikir kids,mikir kids,0,safe,non-cyberbullying,,0,0.5290237467018469
403,@SalmanBro-g4n,baik,baik,baik,baik,baik,0,safe,non-cyberbullying,,0,0.5290237467018469
404,@AbangDenay-g3k,😢 Apa Itu,apa itu,apa itu,apa,apa,0,safe,non-cyberbullying,,0,0.5290237467018469
405,@Amoy-s4m,"kadang klo gk sengaja lihat vid ini lgi hati gua dgn lembut berkata ""Fany magang di depan pawang Fany""",kadang klo gk sengaja lihat vid ini lgi hati gua dgn lembut berkata fany magang di depan pawang fany,kadang kalau tidak sengaja lihat vid ini lagi hati saya dengan lembut berkata fany magang di depan pawang fany,kadang kalau sengaja lihat vid lagi hati dengan lembut berkata fany magang depan pawang fany,kadang kalau sengaja lihat vid lagi hati dengan lembut kata fany magang depan pawang fany,0,safe,non-cyberbullying,,0,0.5290237467018469
406,@rikaamalia7550,"hostnya apa bgt anjg mihak rrq trs, toy emg selegendaris itu kah, dikasih telor mampus tuh",hostnya apa bgt anjg mihak rrq trs toy emg selegendaris itu kah dikasih telor mampus tuh,hostnya apa banget anjing mihak rrq terus toy memang selegendaris itu kah kasih telor mampus tuh,hostnya apa banget anjing mihak rrq terus toy memang selegendaris kah kasih telor mampus tuh,hostnya apa banget anjing mihak rrq terus toy memang legendaris kah kasih telor mampus tuh,9,extreme_cyberbullying,cyberbullying,anjing(personal:4); mampus(extreme:5),1,9.113636363636363
407,@dodikwijaksono9571,"Skylar sm savero sama"" jago, diganti"" goldnya pun tetep auto win",skylar sm savero sama jago diganti goldnya pun tetep auto win,skylar sm savero sama jago diganti goldnya pun tetep auto win,skylar sm savero sama jago diganti goldnya tetep auto win,skylar sm savero sama jago ganti goldnya tetep auto win,0,safe,non-cyberbullying,,0,0.5290237467018469
408,@JerryParhusip-vn3br,TIM ONIC GG,tim onic gg,tim onic gg,tim onic gg,tim onic gg,0,safe,non-cyberbullying,,0,0.5290237467018469
409,@JerryParhusip-vn3br,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,,,,,0,safe,non-cyberbullying,,0,0.5290237467018469
410,@MuhammadIcam,Fanny zunes darat cok😂😂😂,fanny zunes darat cok,fanny zunes dapat cok,fanny zunes cok,fanny zunes cok,0,safe,non-cyberbullying,,0,0.5290237467018469
411,@IrfanhanafiIrfan-j7h,Fani nya bot masih jago gw anjirr,fani nya bot masih jago gw anjirr,fani ya bot kasih jago saya anjirr,fani bot kasih jago anjirr,fani bot kasih jago anjirr,3,moderate_toxic,non-cyberbullying,bot(gaming:3),0,0.5290237467018469
412,@doodoo7207,Rrq terlalu kuat ngubah pemain. Udah dua tahun kek gini,rrq terlalu kuat ngubah pemain udah dua tahun kek gini,rrq terlalu kuat ngubah pemain sudah dua tahu seperti gini,rrq terlalu kuat ngubah pemain dua tahu gini,rrq terlalu kuat ngubah main dua tahu gin,0,safe,non-cyberbullying,,0,0.5290237467018469
413,@doodoo7207,Kairi di kasih lance 💀,kairi di kasih lance,kairi di kasih lance,kairi kasih lance,kairi kasih lance,0,safe,non-cyberbullying,,0,0.5290237467018469
414,@Randi-t6y,Rinz Rinz jago kagak gendong kagak bacot nya gede banget sampah sampah,rinz rinz jago kagak gendong kagak bacot nya gede banget sampah sampah,rinz rinz jago kagak gendong kagak bacot ya gede banget sampai sampai,rinz rinz jago kagak gendong kagak bacot gede banget sampai,rinz rinz jago kagak gendong kagak bacot gede banget sampai,2,minor_negative,non-cyberbullying,bacot(negative:2),0,0.5290237467018469
415,@FazillaIndira,😮😮😮😮😮😮😮😮,,,,,0,safe,non-cyberbullying,,0,0.5290237467018469
416,@AryShndr-b2x,bagusan set up navi daripada ppq😂,bagusan set up navi daripada ppq,bagusan set up navi daripada ppq,bagusan set up navi ppq,bagus set up navi ppq,0,safe,non-cyberbullying,,0,0.5290237467018469
417,@AbduhSalam-n6u,RRQ tanpa Skylar bisa apa,rrq tanpa skylar bisa apa,rrq tanpa skylar bisa apa,rrq skylar apa,rrq skylar apa,0,safe,non-cyberbullying,,0,0.5290237467018469
418,@mozaa715,19:01 mahal lutpi,mahal lutpi,mahal lutpi,mahal lutpi,mahal lutpi,0,safe,non-cyberbullying,,0,0.5290237467018469
419,@mozaa715,13:06ngapain yam😂,ngapain yam,ngapain ya,ngapain,ngapain,0,safe,non-cyberbullying,,0,0.5290237467018469
420,@ardianbagas5094,Fanny ngepusss njirrrr,fanny ngepusss njirrrr,fanny ngepusss njirrrr,fanny ngepusss njirrrr,fanny ngepusss njirrrr,0,safe,non-cyberbullying,,0,0.5290237467018469
421,@mylovelyhinata2091,"""Sakaratul maut gak tuh "" 😂😅",sakaratul maut gak tuh,sakaratul maut tidak tuh,sakaratul maut tuh,sakaratul maut tuh,0,safe,non-cyberbullying,,0,0.5290237467018469
422,@AdujJarim,Ganti rins ny,ganti rins ny,nanti rins ny,rins ny,rins ny,0,safe,non-cyberbullying,,0,0.5290237467018469
423,@DanishEmeri-l9d,Cw jadi coach jir,cw jadi coach jir,cw jadi coach jir,cw jadi coach jir,cw jadi coach jir,0,safe,non-cyberbullying,,0,0.5290237467018469
424,@JihanaAnait,Dream team vs ????? Kapan pegang piala mpl lagi,dream team vs kapan pegang piala mpl lagi,dream team vs kapan pegang piala mpl lagi,dream team vs kapan pegang piala mpl,dream team vs kapan pegang piala mpl,0,safe,non-cyberbullying,,0,0.5290237467018469
425,@billaliefseptian494,El blunder rinz,el blunder rinz,el blunder rinz,el blunder rinz,el blunder rinz,0,safe,non-cyberbullying,,0,0.5290237467018469
426,@RaziqSahliwaldan-r1z,Game boring lebih menantang NAVI VS ONIC 😂,game boring lebih menantang navi vs onic,game boring lebih menantang navi vs onic,game boring lebih menantang navi vs onic,game boring lebih tantang navi vs onic,0,safe,non-cyberbullying,,0,0.5290237467018469
427,@ze_tsu163,#blockrinz,,,,,0,safe,non-cyberbullying,,0,0.5290237467018469
428,@HendrikAr-ei9ll,"Gak usah komen lah cil ujung""nya Manas""in lawan atau pun mendewa""kan tim sendiri.. diliat bocil banget sifat elu..",gak usah komen lah cil ujungnya manasin lawan atau pun mendewakan tim sendiri diliat bocil banget sifat elu,tidak usah komen lah cil ujungnya manasin lawan atau pun mendewakan tim sendiri diliat bocil banget sifat kamu,usah komen lah cil ujungnya manasin lawan pun mendewakan tim sendiri diliat bocil banget sifat kamu,usah komen lah cil ujung manasin lawan pun dewa tim sendiri liat bocil banget sifat kamu,0,safe,non-cyberbullying,,0,0.5290237467018469
429,@HendrikAr-ei9ll,"Gua aja kingdom liat kagak panas kagak jelek""in tim, liat kopi+rokok+nyantai itulah sifatt dewasa.. kalah menang respack semua tim gua. Oke...",gua aja kingdom liat kagak panas kagak jelekin tim liat kopirokoknyantai itulah sifatt dewasa kalah menang respack semua tim gua oke,saya saja kingdom liat kagak panas kagak jelekin tim liat kopirokoknyantai itulah sifatt dewasa kalau memang respack semua tim saya oke,saja kingdom liat kagak panas kagak jelekin tim liat kopirokoknyantai sifatt dewasa kalau memang respack semua tim oke,saja kingdom liat kagak panas kagak jelekin tim liat kopirokoknyantai sifatt dewasa kalau memang respack semua tim oke,0,safe,non-cyberbullying,,0,0.5290237467018469
430,@HendrikAr-ei9ll,"JANGAN BISA BACOTT DAN JELEK""IN TIM.. KALO BISANYA BEGITU MAIN AJA SANA SENDIRI EMANG BISA ELU ???",jangan bisa bacott dan jelekin tim kalo bisanya begitu main aja sana sendiri emang bisa elu,jangan bisa bacott dan jelekin tim kalau bisanya begitu main saja sana sendiri memang bisa kamu,jangan bacott jelekin tim kalau bisanya main sana sendiri memang kamu,jangan bacott jelekin tim kalau bisa main sana sendiri memang kamu,0,safe,non-cyberbullying,,0,0.5290237467018469
431,@Xinemashort7,Awokwok badut tolol,awokwok badut tolol,awokwok badut tolol,awokwok badut tolol,awokwok badut tolol,4,moderate_toxic,cyberbullying,tolol(personal:4),1,9.113636363636363
432,@fikriaudytia1235,Toy maen aman aja akwkwkwk,toy maen aman aja akwkwkwk,toy maen aman saja akwkwkwk,toy maen aman akwkwkwk,toy maen aman akwkwkwk,0,safe,non-cyberbullying,,0,0.5290237467018469
433,@Suka_otomotif92,Rrq tanpa skylar ga ada yg gendong yg jago cuma lerr,rrq tanpa skylar ga ada yg gendong yg jago cuma lerr,rrq tanpa skylar tidak ada yang gendong yang jago cuma lerr,rrq skylar ada gendong jago cuma lerr,rrq skylar ada gendong jago cuma lerr,0,safe,non-cyberbullying,,0,0.5290237467018469
434,@fanscr7-n7g,7:01 si kumar unjuk skill depan Midlane jago 🤘😜🤙,si kumar unjuk skill depan midlane jago,si kumar untuk skill depan midlane jago,si kumar skill depan midlane jago,si mar skill depan midlane jago,0,safe,non-cyberbullying,,0,0.5290237467018469
435,@hariszaky890,"Meski gua bukan kingdom tapi gua suka legenda RRQ Housi ""Lemon"" siganteng kalem ..",meski gua bukan kingdom tapi gua suka legenda rrq housi lemon siganteng kalem,meski saya bukan kingdom tapi saya suka legenda rrq housi lemon siganteng kalem,meski bukan kingdom saya suka legenda rrq housi lemon siganteng kalem,meski bukan kingdom saya suka legenda rrq housi lemon siganteng kalem,0,safe,non-cyberbullying,,0,0.5290237467018469
436,@SurabayaCity-f6x9y,Knp g ad pnontonn,knp g ad pnontonn,knp g ad pnontonn,knp g ad pnontonn,knp g ad pnontonn,0,safe,non-cyberbullying,,0,0.5290237467018469
437,@MuhammadBasithNst,Itu jijik kli gw lihat cara main Fanny nya,itu jijik kli gw lihat cara main fanny nya,itu jijik kli saya lihat cara main fanny ya,jijik kli lihat cara main fanny,jijik kli lihat cara main fanny,0,safe,non-cyberbullying,,0,0.5290237467018469
438,@japrakneniuye5221,Good,good,good,good,good,0,safe,non-cyberbullying,,0,0.5290237467018469
439,@AkhdanMuazamPandya,lah si zunesh kenapa beli 2item itu lol,lah si zunesh kenapa beli item itu lol,lah si zunesh kenapa beli item itu lol,lah si zunesh beli item lol,lah si zunesh beli item lol,0,safe,non-cyberbullying,,0,0.5290237467018469
440,@rafifauzan5065,Fany cmn 2 kabel a0aan coba,fany cmn kabel aaan coba,fany cuma kabel aaan coba,fany cuma kabel aaan coba,fany cuma kabel aaan coba,0,safe,non-cyberbullying,,0,0.5290237467018469
441,@rafifauzan5065,"Gua udah pernah komen diig RRQ langsung buatt mainin sujin aja krn zunesh masih perlu banyak belajar masih anak2 ini,,,,jgn smpe MPL zunesh main siih",gua udah pernah komen diig rrq langsung buatt mainin sujin aja krn zunesh masih perlu banyak belajar masih anak inijgn smpe mpl zunesh main siih,saya sudah pernah komen diig rrq langsung buatt mainin sujin saja karena zunesh kasih perlu banyak belajar kasih anak inijgn smpe mpl zunesh main siih,sudah pernah komen diig rrq langsung buatt mainin sujin karena zunesh kasih perlu banyak belajar kasih anak inijgn smpe mpl zunesh main siih,sudah pernah komen diig rrq langsung buatt mainin sujin karena zunesh kasih perlu banyak ajar kasih anak inijgn smpe mpl zunesh main siih,0,safe,non-cyberbullying,,0,0.5290237467018469
442,@CrystronSulf,"mid nya mesti ganti sih RRQ, nggak guna jir",mid nya mesti ganti sih rrq nggak guna jir,mid ya mesti nanti sih rrq nggak guna jir,mid mesti sih rrq guna jir,mid mesti sih rrq guna jir,0,safe,non-cyberbullying,,0,0.5290237467018469
443,@Bonanzzatexas,Ererkyu cangkang doang 😂,ererkyu cangkang doang,ererkyu cangkang orang,ererkyu cangkang orang,ererkyu cangkang orang,0,safe,non-cyberbullying,,0,0.5290237467018469
444,@bmurtopo,Lutpi man of the match sejati di game ini ...,lutpi man of the match sejati di game ini,lutpi man of the match sejati di game ini,lutpi man of the match sejati game,lutpi man of the match sejati game,0,safe,non-cyberbullying,,0,0.5290237467018469
445,@IlhamPending,Kemarin kemarin mana nih yg banding banding in skylar sama toyy?😅,kemarin kemarin mana nih yg banding banding in skylar sama toyy,kemarin kemarin mana nih yang banding banding in skylar sama toyy,kemarin kemarin mana nih banding banding in skylar sama toyy,kemarin kemarin mana nih banding banding in skylar sama toyy,0,safe,non-cyberbullying,,0,0.5290237467018469
446,@RickySomantri,Onic vs ranked evic ini mh 🤣,onic vs ranked evic ini mh,onic vs ranked evic ini mh,onic vs ranked evic mh,onic vs ranked evic mh,0,safe,non-cyberbullying,,0,0.5290237467018469
447,@diwah202,lutphi matang,lutphi matang,lutphi matang,lutphi matang,lutphi matang,0,safe,non-cyberbullying,,0,0.5290237467018469
448,@DenisLexay,Izrail Xinn 😢,izrail xinn,izrail xinn,izrail xinn,izrail xinn,0,safe,non-cyberbullying,,0,0.5290237467018469
449,@dendennasruloh5251,"Lagi"" Kalah draft si kata gua mah",lagi kalah draft si kata gua mah,lagi kalau draft si kata saya mah,kalau draft si kata mah,kalau draft si kata mah,0,safe,non-cyberbullying,,0,0.5290237467018469
450,@azisfathur2071,Lupi seperti nampol nyamuk 😂,lupi seperti nampol nyamuk,lupi seperti nampol nyamuk,lupi nampol nyamuk,lupi nampol nyamuk,0,safe,non-cyberbullying,,0,0.5290237467018469
451,@ayobertanitv,"1 yang pasti, yang buat onic tak terkalahkan adalah sanz, kairi, kiboy 🤗",yang pasti yang buat onic tak terkalahkan adalah sanz kairi kiboy,yang pasti yang buat onic tak terkalahkan adalah sanz kairi kiboy,pasti buat onic tak terkalahkan sanz kairi kiboy,pasti buat onic tak kalah sanz kairi kiboy,0,safe,non-cyberbullying,,0,0.5290237467018469
452,@Fadil-l2j,Kok yang mvp lutpi harusnya kairi dong gold nya lebih banyak,kok yang mvp lutpi harusnya kairi dong gold nya lebih banyak,kok yang mvp lutpi harusnya kairi dong gold ya lebih banyak,kok mvp lutpi harusnya kairi dong gold lebih banyak,kok mvp lutpi harus kairi dong gold lebih banyak,0,safe,non-cyberbullying,,0,0.5290237467018469
453,@Roy.1zt,"4 ngincer Skylar
1orang pengen nge solo kill sanz",ngincer skylar orang pengen nge solo kill sanz,ngincer skylar orang pengen nge solo kill sanz,ngincer skylar orang pengen nge solo kill sanz,ngincer skylar orang ken nge solo kill sanz,0,safe,non-cyberbullying,,0,0.5290237467018469
454,@Saber_Onimaru861,"Jadi ga seru game nya rrg vs onic karna ga ada greget nya dari RRQ jadi ga semangat lagi main mlbb, jadi seperti ga ada penyemangat main lagi RRQ nya lemah gini😂, kayak nya pensiun di season ini deh saya main ML 😂🏆⚰️🪦",jadi ga seru game nya rrg vs onic karna ga ada greget nya dari rrq jadi ga semangat lagi main mlbb jadi seperti ga ada penyemangat main lagi rrq nya lemah gini kayak nya pensiun di season ini deh saya main ml,jadi tidak seru game ya rrg vs onic karena tidak ada greget ya dari rrq jadi tidak semangat lagi main mlbb jadi seperti tidak ada penyemangat main lagi rrq ya lemah gini seperti ya pensiun di season ini deh saya main ml,jadi seru game rrg vs onic greget dari rrq jadi tidak semangat main mlbb jadi tidak penyemangat main rrq lemah gini ya pensiun season deh main ml,jadi seru game rrg vs onic greget dari rrq jadi tidak semangat main mlbb jadi tidak semangat main rrq lemah gin ya pensiun season deh main ml,0,safe,non-cyberbullying,,0,0.5290237467018469
455,@onic-e8y,Maaf gue fans skylar,maaf gue fans skylar,maaf saya fans skylar,maaf fans skylar,maaf fans skylar,0,safe,non-cyberbullying,,0,0.5290237467018469
456,@VinZ_267,"Dulu suka rrq karna ada skylar, sekarang suka onic karna ada skylar 👍",dulu suka rrq karna ada skylar sekarang suka onic karna ada skylar,dulu suka rrq karena ada skylar sekarang suka onic karena ada skylar,dulu suka rrq ada skylar sekarang suka onic ada skylar,dulu suka rrq ada skylar sekarang suka onic ada skylar,0,safe,non-cyberbullying,,0,0.5290237467018469
457,@arifbudisusanto778,Itu yss lepas,itu yss lepas,itu yss lepas,yss lepas,yss lepas,0,safe,non-cyberbullying,,0,0.5290237467018469
458,@ZiyanRa,raja halu lagi unjuk gigi tpi g punya gigi,raja halu lagi unjuk gigi tpi g punya gigi,raja halu lagi untuk gigi tapi g punya gigi,raja halu untuk gigi g punya gigi,raja halu untuk gigi g punya gigi,0,safe,non-cyberbullying,,0,0.5290237467018469
459,@MuhammadAbdulkarim-u6x,Match ini kok toy kya maen brawl ya di atas mulu.. Idiot bngt,match ini kok toy kya maen brawl ya di atas mulu idiot bngt,match ini kok toy ya maen brawl ya di atas mulu idiot banget,match kok toy maen brawl di atas mulu idiot banget,match kok toy maen brawl di atas mulu idiot banget,4,moderate_toxic,cyberbullying,idiot(personal:4),1,9.113636363636363
460,@idonotsleep46,"Mulai dari era ny vyn, rrq sangat membudaya dengan feeder.",mulai dari era ny vyn rrq sangat membudaya dengan feeder,mulai dari era ny vyn rrq sangat membudaya dengan feeder,mulai era ny vyn rrq sangat membudaya feeder,mulai era ny vyn rrq sangat budaya feeder,3,moderate_toxic,non-cyberbullying,feeder(gaming:3),0,0.5290237467018469
461,@silverrain347,Apalah pick uranus bego bgt,apalah pick uranus bego bgt,apalah pick uranus bego banget,apalah pick uranus bego banget,apa pick uranus bego banget,4,moderate_toxic,cyberbullying,bego(personal:4),1,9.113636363636363
462,@Arkan1-y6,hidup onic❤🎉,hidup onic,hidup onic,hidup onic,hidup onic,0,safe,non-cyberbullying,,0,0.5290237467018469
463,@VikaKahyzia-v1c6d,anjim Rinz mati dalam basenya sendiri 😂,anjim rinz mati dalam basenya sendiri,anjing rinz mati dalam basenya sendiri,anjing rinz mati basenya sendiri,anjing rinz mati basenya sendiri,9,extreme_cyberbullying,cyberbullying,anjing(personal:4); mati(extreme:5),1,9.113636363636363
464,@KhairulIlham-fm4rf,"Balikin team RRQ yg dlu, Sutsujin, Toy, Dyren, Rinz, dan Idok, gk usah di ganti yg lain",balikin team rrq yg dlu sutsujin toy dyren rinz dan idok gk usah di ganti yg lain,balikin team rrq yang dlu sutsujin toy dyren rinz dan idok tidak usah di nanti yang lain,balikin team rrq dlu sutsujin toy dyren rinz idok usah nanti lain,balikin team rrq dlu sutsujin toy dyren rinz idok usah nanti lain,0,safe,non-cyberbullying,,0,0.5290237467018469
465,@IwanSulaiman-y1x,Buang aja si rinz beban😊,buang aja si rinz beban,buang saja si rinz beban,buang si rinz beban,buang si rinz beban,0,safe,non-cyberbullying,,0,0.5290237467018469
466,@DafaDafaaa-n5u,Vix onic win 19:25,vix onic win,vix onic win,vix onic win,vix onic win,0,safe,non-cyberbullying,,0,0.5290237467018469
467,@RestuPriaguna,Di recal recal Ama sanz,di recal recal ama sanz,di recal recal sama sanz,recal recal sama sanz,recal recal sama sanz,0,safe,non-cyberbullying,,0,0.5290237467018469
468,@KaizanputraKurniawan,Rrq=hama,rrqhama,rrqhama,rrqhama,rrqhama,0,safe,non-cyberbullying,,0,0.5290237467018469
469,@KaizanputraKurniawan,Pesona tim gk jago,pesona tim gk jago,pesona tim tidak jago,pesona tim jago,pesona tim jago,0,safe,non-cyberbullying,,0,0.5290237467018469
470,@evannudin-rp8cl,Rasakan kekejaman mantan,rasakan kekejaman mantan,rasakan kekejaman mantan,rasakan kekejaman mantan,rasa kejam mantan,0,safe,non-cyberbullying,,0,0.5290237467018469
471,@cloryde,17:18  itu midlane jago ngapain diem doang,itu midlane jago ngapain diem doang,itu midlane jago ngapain diem orang,midlane jago ngapain diem orang,midlane jago ngapain diem orang,0,safe,non-cyberbullying,,0,0.5290237467018469
472,@jerrygummy3207,Sorry kok gak di stage main nya?,sorry kok gak di stage main nya,sorry kok tidak di stage main ya,sorry kok di stage main,sorry kok di stage main,0,safe,non-cyberbullying,,0,0.5290237467018469
473,@reickyamir6659,Zunesh ngapain 😂,zunesh ngapain,zunesh ngapain,zunesh ngapain,zunesh ngapain,0,safe,non-cyberbullying,,0,0.5290237467018469
474,@KakkMawar,Gak kebayang di onic ad idok,gak kebayang di onic ad idok,tidak kebayang di onic ad idok,kebayang onic ad idok,bayang onic ad idok,0,safe,non-cyberbullying,,0,0.5290237467018469
475,@kuswantoro_,rrrq badut yang ga terima tuolol,rrrq badut yang ga terima tuolol,rrrq badut yang tidak terima tuolol,rrrq badut tidak terima tuolol,rrrq badut tidak terima tuolol,0,safe,non-cyberbullying,,0,0.5290237467018469
476,@mheriprasetya3983,Rinz amatir bngt,rinz amatir bngt,rinz amatir banget,rinz amatir banget,rinz amatir banget,0,safe,non-cyberbullying,,0,0.5290237467018469
477,@akusiapayaya,paste4d gila paling mantap pokok nya,pasted gila paling mantap pokok nya,pasted gila paling mantap pokok ya,pasted gila paling mantap pokok,pasted gila paling mantap pokok,0,safe,non-cyberbullying,,0,0.5290237467018469
478,@HendroStreaming,Ga ngeliat nilai plus zunesh gw mending sutsujin,ga ngeliat nilai plus zunesh gw mending sutsujin,tidak ngeliat nilai plus zunesh saya mending sutsujin,ngeliat nilai plus zunesh mending sutsujin,ngeliat nilai plus zunesh mending sutsujin,0,safe,non-cyberbullying,,0,0.5290237467018469
479,@Kaizen1-z8d,"roster terbapuk, kecewa roster seblumnya udh ada improv malah digantj",roster terbapuk kecewa roster seblumnya udh ada improv malah digantj,roster terbapuk kecewa roster seblumnya sudah ada improv malah digantj,roster terbapuk kecewa roster seblumnya ada improv malah digantj,roster terbapuk kecewa roster seblumnya ada improv malah digantj,0,safe,non-cyberbullying,,0,0.5290237467018469
480,@fajrmuslm,gg kairi dan lutpii,gg kairi dan lutpii,gg kairi dan lutpii,gg kairi lutpii,gg kairi lutpii,0,safe,non-cyberbullying,,0,0.5290237467018469
481,@naufalzaky7355,Wkwkwk Ererqe 😂,wkwkwk ererqe,wkwkwk ererqe,wkwkwk ererqe,wkwkwk ererqe,0,safe,non-cyberbullying,,0,0.5290237467018469
482,@Ackermann_mlbb,Lutpi Bankai💀,lutpi bankai,lutpi bankai,lutpi bankai,lutpi bankai,0,safe,non-cyberbullying,,0,0.5290237467018469
483,@theprofesor19809,Akhirnya bisa membungkam mulut2 fans ppq 😅😅😅 banyangkan lw kalah syalar bakalan di buly habis2san,akhirnya bisa membungkam mulut fans ppq banyangkan lw kalah syalar bakalan di buly habissan,akhirnya bisa membungkam mulut fans ppq banyangkan lw kalau syalar bakalan di buly habissan,akhirnya membungkam mulut fans ppq banyangkan lw kalau syalar bakalan buly habissan,akhir bungkam mulut fans ppq banyangkan lw kalau syalar bakal buly habissan,0,safe,non-cyberbullying,,0,0.5290237467018469
484,@mosandy2073,Bahagia itu PHILIPINA,bahagia itu philipina,bahagia itu philipina,bahagia philipina,bahagia philipina,0,safe,non-cyberbullying,,0,0.5290237467018469
485,@NEMO-CRZ,"Yg cacat MID nya yg di rombak JUGLER nya 😂😂😂

Turot pharsa nyeeet!!!
RINZ OUT",yg cacat mid nya yg di rombak jugler nya turot pharsa nyeeet rinz out,yang cacat mid ya yang di rombak jugler ya turot pharsa nyeeet rinz out,cacat mid yang rombak jugler turot pharsa nyeeet rinz out,cacat mid yang rombak jugler turot pharsa nyeeet rinz out,4,moderate_toxic,cyberbullying,cacat(personal:4),1,9.113636363636363
486,@tandibone8488,Kenapa ujin gak di turunkan shi,kenapa ujin gak di turunkan shi,kenapa ujin tidak di turunkan shi,ujin di turunkan shi,ujin di turun shi,0,safe,non-cyberbullying,,0,0.5290237467018469
487,@zzeumbara11,Beda kelas,beda kelas,beda kelas,beda kelas,beda kelas,0,safe,non-cyberbullying,,0,0.5290237467018469
488,@PahriRamadan-r7d,"Gmn g kuat, orang mage nya sans, jung nya kairi, mm nya skylar",gmn g kuat orang mage nya sans jung nya kairi mm nya skylar,bagaimana g kuat orang mage ya sans jung ya kairi mm ya skylar,bagaimana g kuat orang mage sans jung kairi mm skylar,bagaimana g kuat orang mage sans jung kairi mm skylar,0,safe,non-cyberbullying,,0,0.5290237467018469
489,@duckymfs5450,the real Fanny dongeng (songo cengeng),the real fanny dongeng songo cengeng,the real fanny dongeng songo cengeng,the real fanny dongeng songo cengeng,the real fanny dongeng songo cengeng,0,safe,non-cyberbullying,,0,0.5290237467018469
490,@Jeki-AR,Makasi onic skaylarnya di mainin trus moga menang,makasi onic skaylarnya di mainin trus moga menang,makasi onic skaylarnya di mainin terus moga memang,makasi onic skaylarnya mainin terus moga memang,makas onic skaylarnya mainin terus moga memang,0,safe,non-cyberbullying,,0,0.5290237467018469
491,@YanuArsad-t6c,Game idiot from moonton,game idiot from moonton,game idiot from moonton,game idiot from moonton,game idiot from moonton,4,moderate_toxic,cyberbullying,idiot(personal:4),1,9.113636363636363
492,@Ancah-lw5iq,toy ayam di hadapan skylarr,toy ayam di hadapan skylarr,toy ayam di hadapan skylarr,toy ayam hadapan skylarr,toy ayam hadap skylarr,0,safe,non-cyberbullying,,0,0.5290237467018469
493,@mujixda3612,Jugler rrq masih magang .. mending sutsujun,jugler rrq masih magang mending sutsujun,jugler rrq kasih magang mending sutsujun,jugler rrq kasih magang mending sutsujun,jugler rrq kasih magang mending sutsujun,0,safe,non-cyberbullying,,0,0.5290237467018469
494,@irfanmohrizal9926,Riiiiiiiiinzzzzz😂😂😂,riiiiiiiiinzzzzz,riiiiiiiiinzzzzz,riiiiiiiiinzzzzz,riiiiiiiiinzzzzz,0,safe,non-cyberbullying,,0,0.5290237467018469
495,@mlmomento-1,Rrq bot banget,rrq bot banget,rrq bot banget,rrq bot banget,rrq bot banget,3,moderate_toxic,non-cyberbullying,bot(gaming:3),0,0.5290237467018469
