id,original_comment,stemmed_comment,toxicity_score,severity_level,category,is_cyberbullying,sample_weight
763,Lawan ph gak ada apa2 onic,lawan ph ada apa onic,0,safe,non-cyberbullying,0,0.529178674351585
764,"Kasih aja sih piala MPL lagi untuk onic, sisanya badut semua",kasih sih piala mpl untuk onic sisa badut semua,0,safe,non-cyberbullying,0,0.529178674351585
765,8:21 tumben RRQ kalah voting 😂🤣,tumben rrq kalau voting,0,safe,non-cyberbullying,0,0.529178674351585
766,Idok aja ga ada harga dirinya dihadapan king skylar cok,idok tidak harga diri hadap king skylar cok,0,safe,non-cyberbullying,0,0.529178674351585
767,Penggendong indo vs badut mseries 😂,gendong indo vs badut mseries,0,safe,non-cyberbullying,0,0.529178674351585
768,RRQ DI AYAM AYAMIN WKWK,rrq ayam ayamin wkwk,0,safe,non-cyberbullying,0,0.529178674351585
769,Kelas Sanz😊😊😊,kelas sanz,0,safe,non-cyberbullying,0,0.529178674351585
770,Udah ya main raja2 an nya😂,main raja an ya,0,safe,non-cyberbullying,0,0.529178674351585
771,RRQ MLEMPEM,rrq mlempem,0,safe,non-cyberbullying,0,0.529178674351585
772,onic kepencet vs ai😂,onic pencet vs ai,0,safe,non-cyberbullying,0,0.529178674351585
773,"Salahnya RRQ malah Melepas Hazle, padahal itu Jungler Agresif",salah rrq malah lepas hazle padahal jungler agresif,0,safe,non-cyberbullying,0,0.529178674351585
774,Apalah zunesh ini ce,apa zunesh ce,0,safe,non-cyberbullying,0,0.529178674351585
775,Kai emot kai,kai emot kai,0,safe,non-cyberbullying,0,0.529178674351585
776,Bayangkan aja terus,bayang terus,0,safe,non-cyberbullying,0,0.529178674351585
777,Aroma comeback 😂😂 casternya ppq,aroma comeback casternya ppq,0,safe,non-cyberbullying,0,0.529178674351585
778,Bilangin ke kindom rrq tolol dan jangan bnyk bacot mana toyy😂,bilangin kindom rrq tolol jangan bnyk bacot mana toyy,4,moderate_toxic,cyberbullying,1,9.067901234567902
779,Zunesh sejenis hewan apa sih😅,zunesh jenis hewan apa sih,0,safe,non-cyberbullying,0,0.529178674351585
780,Onic masih dengan 2-0,onic kasih,0,safe,non-cyberbullying,0,0.529178674351585
781,Siapa Juned gw gak kenal,siapa juned tidak kenal,0,safe,non-cyberbullying,0,0.529178674351585
782,"Pharsa ditangan yg tepat, gak kayak match 1 pharsa poke itu😂",pharsa tang tepat seperti match pharsa poke,3,moderate_toxic,non-cyberbullying,0,0.529178674351585
783,Lu ngeban lance ga ngaruh Cok buat kairi😅,kamu ngeban lance ngaruh cok buat kairi,0,safe,non-cyberbullying,0,0.529178674351585
784,"Baru kali ini puas di ayam2 in ama landak

Sory, udah kaga dukung tim2 lagi
Lebih ke respek player
#sanz skylar dyrenn idok
Yg laen nya nt dlu 😅",baru kali puas ayam in sama landak sory kaga dukung tim lebih respek player skylar dyrenn idok laen nanti dlu,0,safe,non-cyberbullying,0,0.529178674351585
785,Awokawokawok diobok obok sama mas mantan,awokawokawok diobok goblok sama mas mantan,4,moderate_toxic,cyberbullying,1,9.067901234567902
786,Rinz di bikin mati 2kali di basenya sendiri sama skylar😅😅😅,rinz bikin mati kali basenya sendiri sama skylar,5,moderate_toxic,cyberbullying,1,9.067901234567902
787,Jungle lol,jungle lol,0,safe,non-cyberbullying,0,0.529178674351585
788,Onic tak terkalahkan,onic tak kalah,0,safe,non-cyberbullying,0,0.529178674351585
789,Dah gua teka setiap game onic win 2 - 0 win,saya teka game onic win win,0,safe,non-cyberbullying,0,0.529178674351585
790,"dikasih telor ama tim yang ""gak jago"" 😂😂😂😂😂😂😂😂",kasih telor sama tim tidak jago,0,safe,non-cyberbullying,0,0.529178674351585
791,kalah segalanya......😝,kalau segala,0,safe,non-cyberbullying,0,0.529178674351585
792,Kingdom kenapa jir pada gak terima🤭,kingdom jir tidak terima,0,safe,non-cyberbullying,0,0.529178674351585
793,caster terlalu memihak rrq wkwkwk,caster terlalu pihak rrq wkwkwk,0,safe,non-cyberbullying,0,0.529178674351585
794,Gw fans rrq dari 2020 kenapa sekarang rrq mainya blunder gini yee😢,fans rrq kenapa sekarang rrq mai blunder gin yee,0,safe,non-cyberbullying,0,0.529178674351585
795,RRQ parah😢,rrq parah,1,minor_negative,non-cyberbullying,0,0.529178674351585
796,LIM CASTER POKE,lim caster poke,3,moderate_toxic,non-cyberbullying,0,0.529178674351585
797,Sir L pose,sir l pose,0,safe,non-cyberbullying,0,0.529178674351585
798,"MPL Id udah selesai. Tunggu kairi, sanz, kiboy pensiun baru nonton lagi. Sampai jumpa season gtw berapa. . 😂😂",mpl id selesai tunggu kairi sanz kiboy pensiun baru nonton sampai jumpa season gtw berapa,0,safe,non-cyberbullying,0,0.529178674351585
799,Kasian masih kecil udh jadi kingdom,kasi kasih kecil jadi kingdom,0,safe,non-cyberbullying,0,0.529178674351585
800,"Anomali emang rinz , lainnya udah lumayan bagus Ampe late game berusaha semaksimal mungkin , tapi kenapa rinz SE ego itu ngulti yang backup kagak ada 😂",anomali memang rinz lain lumayan bagus late game usaha maksimal mungkin kenapa rinz se ego ngulti backup kagak,0,safe,non-cyberbullying,0,0.529178674351585
801,Rinz mati di base🗿,rinz mati base,5,moderate_toxic,cyberbullying,1,9.067901234567902
802,"Caster penyepong rinz anjir, bahkan saat sanz solo kill rizn gak di notice sama skli haha😅😅",caster penyepong rinz anjir saat sanz solo kill rizn di notice sama skli haha,1,minor_negative,non-cyberbullying,0,0.529178674351585
803,RINZ GOBLOK MAIN D RANK AJAH GAUSAH MAIN D MPL,rinz goblok main d rank ajah gausah main d mpl,4,moderate_toxic,cyberbullying,1,9.067901234567902
804,"Jngn jadi musiman , Gua dari awal onic sampe sekarang 😂",jangan jadi musim dari awal onic sekarang,0,safe,non-cyberbullying,0,0.529178674351585
805,Oh ini midlaner yang nge blame dyren itu,ini midlaner nge blame dyren,0,safe,non-cyberbullying,0,0.529178674351585
806,aroma2 comeback wkwkwkwkw😂😂😂😂,aroma comeback wkwkwkwkw,0,safe,non-cyberbullying,0,0.529178674351585
807,"Gila sanz, kocak rinz 😂",gila sanz kocak rinz,0,safe,non-cyberbullying,0,0.529178674351585
808,Asli serem Onic...Wes kasih Piala MPL S16 ke Onic 🏆🎉🎉,asli rem onicwes kasih piala mpl s onic,0,safe,non-cyberbullying,0,0.529178674351585
809,Yg MW duit tambahan,mw duit tambah,0,safe,non-cyberbullying,0,0.529178674351585
810,Personal bgt sih pengen nge gank skylar,personal banget sih ken nge gank skylar,0,safe,non-cyberbullying,0,0.529178674351585
811,MIKIRRRR KIDSSS,mikirrrr kidsss,0,safe,non-cyberbullying,0,0.529178674351585
812,"4 kata lucu
Aura combeck mulai tercium😜👈",kata lucu aura combeck mulai cium,0,safe,non-cyberbullying,0,0.529178674351585
813,Mending gue jungler nya😅,mending jungler,0,safe,non-cyberbullying,0,0.529178674351585
814,"Gila skylar, udah dibase msih di hajar aja 🤣",gila skylar dibase msih hajar,0,safe,non-cyberbullying,0,0.529178674351585
815,Mana pendukung kindom kok gk ada yang komen,mana dukung kindom kok ada komen,0,safe,non-cyberbullying,0,0.529178674351585
816,CASTER BERAT SEBELAH,caster berat belah,0,safe,non-cyberbullying,0,0.529178674351585
817,Dah rrq mending main sama navi aja,rrq mending main sama navi,0,safe,non-cyberbullying,0,0.529178674351585
818,RRQ MENDING GK USAH IKUT MPL BUANG WAKTU ONIC LAGI SANTAI,rrq mending usah ikut mpl buang waktu onic santai,0,safe,non-cyberbullying,0,0.529178674351585
819,Rinz kocak anjir,rinz kocak anjir,1,minor_negative,non-cyberbullying,0,0.529178674351585
820,Jungler apaan sih ini anj,jungler apa sih anj,0,safe,non-cyberbullying,0,0.529178674351585
821,kembalikan skylar kami,kembali skylar,0,safe,non-cyberbullying,0,0.529178674351585
822,Rinz 2x di kill dalam base 😂😂😂,rinz x kill base,0,safe,non-cyberbullying,0,0.529178674351585
823,rrq tolo,rrq tolo,0,safe,non-cyberbullying,0,0.529178674351585
824,Lawak kok pick kalea dek dek😂😂😂,lawak kok pick kalau dek dek,0,safe,non-cyberbullying,0,0.529178674351585
825,Anjay RRQ di ayam2 in di base,anjay rrq ayam in base,1,minor_negative,non-cyberbullying,0,0.529178674351585
826,"Gimana rasanya kingdom, dibantai samai sang gold laner penggendong handal sebelum ada toy?",bagaimana rasa kingdom bantai sang gold laner gendong handal ada toy,0,safe,non-cyberbullying,0,0.529178674351585
827,"Wkwk wajar kairi taunting, 2 game 0 death jirr",wkwk wajar kairi taunting game death jirr,0,safe,non-cyberbullying,0,0.529178674351585
828,Yaa toy,toy,0,safe,non-cyberbullying,0,0.529178674351585
829,Gk ada yg bisa kkh kan onic njir rrq aja di 2-0 di royal derby njirr😂😂🤣🤣,ada bisa kkh onic njir rrq di royal derby njirr,0,safe,non-cyberbullying,0,0.529178674351585
830,keliatan banget casternya kingdom,liat banget casternya kingdom,0,safe,non-cyberbullying,0,0.529178674351585
831,rrq mending tutup aja divisi ml nya ganti aja jadi divisi ludo 🤣,rrq mending tutup divisi ml nanti jadi divisi ludo,0,safe,non-cyberbullying,0,0.529178674351585
832,Onic monster semua,onic monster semua,0,safe,non-cyberbullying,0,0.529178674351585
833,😜👆,,0,safe,non-cyberbullying,0,0.529178674351585
834,Rrq kurang di back up nya,rrq kurang back up,0,safe,non-cyberbullying,0,0.529178674351585
835,"Lawak jungle rrq malah di ganti sama yang kek gini,GK guna lol badut",lawak jungle rrq malah nanti sama seperti ginigk lol badut,0,safe,non-cyberbullying,0,0.529178674351585
836,Kasih aja langsung piala hya ke onic,kasih langsung piala ke onic,0,safe,non-cyberbullying,0,0.529178674351585
837,"Udah piala nya kasih onic aja,, 
Karena mereka dah punya skylar",piala kasih onic karena sudah punya skylar,0,safe,non-cyberbullying,0,0.529178674351585
838,"ini mah onic lagi latihan di rank epic

the real rrq itu badut,badut m series badut disegala kompetisi tim doang jago Ama kuat tapi badut",mah onic latih rank epic the real rrq badutbadut m series badut segala kompetisi tim orang jago sama kuat badut,0,safe,non-cyberbullying,0,0.529178674351585
839,Rins 2 kali dibunuh dibase sendiri wkwk malu sih kalau gua apalagi siRuns sok paling tau karena dia kapten haha,rins kali bunuh dibase sendiri wkwk malu sih kalau apalagi siruns sok paling tahu dia kapten haha,5,moderate_toxic,cyberbullying,1,9.067901234567902
840,Onic ngga jago....😂,onic ngga jago,0,safe,non-cyberbullying,0,0.529178674351585
841,15:50 pasti dyren lagi bilang 'kemana kau leekkk',dyren bilang kamu leekkk,0,safe,non-cyberbullying,0,0.529178674351585
842,DIKASIH TUTOR PHARSA GA TUH SIRINZ SAMA SANZ,kasih tutor pharsa tuh sirinz sama sanz,0,safe,non-cyberbullying,0,0.529178674351585
843,😜 👆,,0,safe,non-cyberbullying,0,0.529178674351585
844,Pucuk dingin 🥶🥶🥶🥶🥶🥶,pucuk dingin,0,safe,non-cyberbullying,0,0.529178674351585
845,Kayanya emang harus nunggu rrq Reyhan ini biar rrq bisa top perform lagi,kaya memang nunggu rrq reyhan biar rrq top perform,0,safe,non-cyberbullying,0,0.529178674351585
846,"Sengaja kairi gk retri, d kasih lord nya sekali 😂😂😂😂hahaha",sengaja kairi retri d kasih lord sekali hahaha,0,safe,non-cyberbullying,0,0.529178674351585
847,kelazzz wak,kelazzz wak,0,safe,non-cyberbullying,0,0.529178674351585
848,26:20 caster : ini bencana (sambil nahan tangis),caster bencana nahan tangis,0,safe,non-cyberbullying,0,0.529178674351585
849,2x rinz mati di base respawn 😂😂😂😂😂😂,x rinz mati base respawn,5,moderate_toxic,cyberbullying,1,9.067901234567902
850,kayaknya evos vs rrq bakal seru ini😂,kayak evos vs rrq bakal seru,0,safe,non-cyberbullying,0,0.529178674351585
851,SANZ KASIH PAHAM RINZ CARA PAKAI PHARSA,sanz kasih paham rinz cara pakai pharsa,0,safe,non-cyberbullying,0,0.529178674351585
852,"Jungler bgto di pake, plat off z susah ini ma, 😂😂😂😂 kocak",jungler bgto pakai plat off z ini ma kocak,0,safe,non-cyberbullying,0,0.529178674351585
853,Rrq poke,rrq poke,3,moderate_toxic,non-cyberbullying,0,0.529178674351585
854,"Mau rrq tambah bot, aku tetap rrq, respect",mau rrq tambah bot aku tetap rrq respect,3,moderate_toxic,non-cyberbullying,0,0.529178674351585
855,Kingdom nangessssssss,kingdom nangessssssss,0,safe,non-cyberbullying,0,0.529178674351585
856,"13:40 disini caster bilang mis, apa sih yang mis bang?🙏🤔",sini caster bilang mis apa sih mis bang,0,safe,non-cyberbullying,0,0.529178674351585
857,"RRQ terlalu keseringan Gonta ganti player, harusnya kaya onic walaupun sisen kmaren awal2 terseok seok GX mesti harus rombak pemain, konsisten benahi dmna kesalahan nya",rrq terlalu sering gonta player harus kaya onic walaupun sisen awal seok seok gx mesti rombak main konsisten benah dmna salah,0,safe,non-cyberbullying,0,0.529178674351585
858,skylar nya respect bgt sama mantan tim,skylar respect banget sama mantan tim,0,safe,non-cyberbullying,0,0.529178674351585
859,kirain pepeqi bakal comeback tdi ternyata semakin di acak² di bantai² ama onic ngakak bgt sumpah😂😂😂,kirain pepeqi bakal comeback tdi nyata makin acak bantai sama onic ngakak banget sumpah,0,safe,non-cyberbullying,0,0.529178674351585
860,"wkwkwwkk ppq ppq.
punya junggler jago yg dimaenin malah junggler angin2an.. punya goldlane jago, yg dimaenin malah goldlane angin2an 🤣

dah terbukti dari dulu yg gendong Albert sama Skylar. Albert out, yg gendong skylar 😂🤣 makin badut sekarang tanpa skylar

mana nih 3 kata lucu dari netizen:
toyy diatas skylar 🤣 wkwkwk

Toy= mainan
mainan dan taman bermain onic 🤣

lucu lgi gw sama si rinz, egonya segede langit. malu sih klo gw. match 1 di kill dibase (sekelas MPL) bukan ranked wkwkwk",wkwkwwkk ppq ppq punya junggler jago dimaenin malah junggler angin punya goldlane jago dimaenin malah goldlane angin bukti dulu gendong albert sama skylar albert out gendong skylar makin badut sekarang skylar mana nih kata lucu netizen toyy atas skylar wkwkwk toy main main taman main onic lucu sama si rinz ego gede langit malu sih kalau saya match kill dibase kelas mpl bukan ranked wkwkwk,0,safe,non-cyberbullying,0,0.529178674351585
861,RRQ nih bos win,rrq nih bos win,0,safe,non-cyberbullying,0,0.529178674351585
862,3kata lucu RRQ MODE GH 😂😂😂😂😂😂😂,kata lucu rrq mode gh,0,safe,non-cyberbullying,0,0.529178674351585
863,RRQ raja apa ya.. cukup dong panggil raja. 😅😅😅😅,rrq raja apa cukup dong panggil raja,0,safe,non-cyberbullying,0,0.529178674351585
864,Recal² depan base dong wkwkwkk gilak sanzzz,recal depan base dong wkwkwkk gilak sanzzz,0,safe,non-cyberbullying,0,0.529178674351585
865,Chemistry mdl,chemistry mdl,0,safe,non-cyberbullying,0,0.529178674351585
866,kingdom aman kindom😊,kingdom aman kindom,0,safe,non-cyberbullying,0,0.529178674351585
867,"Bukan lawan nya yang jago, tapi PPQ nya yang bego😂😂😂😂😂",bukan lawan yang jago ppq yang bego,4,moderate_toxic,cyberbullying,1,9.067901234567902
868,Wokkokw pemain onic gk ada yy respect sama ppq😂😂😂 udah hina makin di hina 😜👆,wokkokw main onic ada yy respect sama ppq hina makin hina,8,severe_toxic,cyberbullying,1,9.067901234567902
869,"Recall² ter indah dari sanz d dlm high ground RRQ 😂😂
Ketika mantan tulang punggung RRQ membuktikan khualitas nya ke tulang ayam RRQ 😅😂 
Di bantai gak tuh ..
Kondom nangis 😂😂",recall ter indah sanz d dlm high ground rrq mantan tulang punggung rrq bukti khualitas ke tulang ayam rrq bantai tuh kondom nang,0,safe,non-cyberbullying,0,0.529178674351585
870,"Rinz ni gak ada insting survival nya🤣,cuma punya insting nyerang doang,polos banget terlalu dekat sama musuh sampai bisa kena pasif atack phoveus 🤣🤡",rinz ni ada insting survival nyacuma punya insting nyerang doangpolos banget terlalu dekat sama musuh bisa pasif atack phoveus,0,safe,non-cyberbullying,0,0.529178674351585
871,GILAAKKKK SANNZZZZZ 😜👆,gilaakkkk sannzzzzz,0,safe,non-cyberbullying,0,0.529178674351585
872,Bangga jdi indo menggila di negeri baadut di asia,bangga jadi indo gila negeri baadut asia,0,safe,non-cyberbullying,0,0.529178674351585
873,Mampus ppq dongo bacot doang di gedein,mampus ppq dongo bacot orang gedein,7,severe_toxic,cyberbullying,1,9.067901234567902
874,"Rrq kurangnya 1 aja sih, junglernya kurang ganteng 😂",rrq kurang sih junglernya kurang ganteng,0,safe,non-cyberbullying,0,0.529178674351585
875,"Knp  ya si lim” itu ga pernah mau bahas onic, rrq terus pdhl mah moment nya lagi onic tapi abis moment yg dibahas rrq",knp si lim tidak pernah mau bahas onic rrq terus pdhl mah moment lagi onic abis moment bahas rrq,0,safe,non-cyberbullying,0,0.529178674351585
876,"Bosen denger Caster ngomong rrq Mulu, mana dari awal bawa bawa ""raja dari segala raja"" kocak kocak😅",bosen denger caster ngomong rrq mulu mana awal bawa bawa raja segala raja kocak kocak,0,safe,non-cyberbullying,0,0.529178674351585
877,goblok anjg rrw mainin zunesh wkwkwkkwk,goblok anjing rrw mainin zunesh wkwkwkkwk,8,severe_toxic,cyberbullying,1,9.067901234567902
878,Ini onic lagi ngerank ya?😂,onic ngerank,0,safe,non-cyberbullying,0,0.529178674351585
879,Mainin ujin dh,mainin ujin dh,0,safe,non-cyberbullying,0,0.529178674351585
880,Gila sanzzz,gila sanzzz,0,safe,non-cyberbullying,0,0.529178674351585
881,0:33,,0,safe,non-cyberbullying,0,0.529178674351585
882,Ayammm ayammm,ayammm ayammm,0,safe,non-cyberbullying,0,0.529178674351585
883,PPQ KENA MAKAN AMA MANTAN TIM NYA🤣🤣🤣,ppq akan sama mantan tim,0,safe,non-cyberbullying,0,0.529178674351585
884,Royal derby gk seru njir.kek auto win gtu onic gk ada perlawanan. Roster onic wr 100% kh ini,royal derby seru njirkek auto win gtu onic ada lawan roster onic wr kh,0,safe,non-cyberbullying,0,0.529178674351585
885,Game play RRQ udah kebaca sama onic inima sehat sehat rrq😢,game play rrq baca sama onic inima sehat sehat rrq,0,safe,non-cyberbullying,0,0.529178674351585
886,"Rins di bantai sama sanz,sampe beash.",rins bantai sama sanzsampe beash,0,safe,non-cyberbullying,0,0.529178674351585
887,"Apsi ni komen,malah banyak komen judi online.",apsi ni komenmalah banyak komen judi online,0,safe,non-cyberbullying,0,0.529178674351585
888,Akhirnya el jago solo kill sanz walau dalam bentuk hina🤣🤣🤣,akhir el jago solo kill sanz kalau bentuk hina,4,moderate_toxic,cyberbullying,1,9.067901234567902
889,👆🏻😜,,0,safe,non-cyberbullying,0,0.529178674351585
890,lu maen moskov lu kira lawan navi,kamu maen moskov kamu kira lawan navi,0,safe,non-cyberbullying,0,0.529178674351585
891,Si ego rinz dua kali di kill dalam basenya sendiri,si ego rinz kali kill basenya sendiri,0,safe,non-cyberbullying,0,0.529178674351585
892,Bau bau comeback😂,bau bau comeback,0,safe,non-cyberbullying,0,0.529178674351585
893,RRQ lupa bikin gas airmata buat SANZ wkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkwkwkwwkkkkk,rrq lupa bikin gas airmata buat sanz wkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkwkwkwwkkkkk,0,safe,non-cyberbullying,0,0.529178674351585
894,"Di mata publik kek gw, yg gw lihat Tim lain upgrade, RRQ malah downgrade 😅",mata publik saya saya lihat tim upgrade rrq malah downgrade,0,safe,non-cyberbullying,0,0.529178674351585
895,Onic management nya kompetitif banget. Kalo Rrq management nya lebih ke arah bisnis jual beli player,onic management kompetitif banget kalau rrq management lebih arah bisnis jual beli player,0,safe,non-cyberbullying,0,0.529178674351585
896,Kesalahan terbesar RRQ adalah melepas skylar dan tidak memainkan sutsujin 😅,salah besar rrq lepas skylar tidak main sutsujin,0,safe,non-cyberbullying,0,0.529178674351585
897,aneh,aneh,0,safe,non-cyberbullying,0,0.529178674351585
898,Onic vs bot,onic vs bot,3,moderate_toxic,non-cyberbullying,0,0.529178674351585
899,2kata lucu kambeknya,kata lucu kambeknya,0,safe,non-cyberbullying,0,0.529178674351585
900,26:33😜👈,,0,safe,non-cyberbullying,0,0.529178674351585
901,"ban cici, hero laen masih aja OP si lutpi 😆",ban cici hero laen kasih op si lutpi,0,safe,non-cyberbullying,0,0.529178674351585
902,lo punya duit banyak....tapi gak mau buy out pemain bagus......lawak....ini yang namanya proses....lawak made in kocak....mimpi juara S16....ntar klo ditanya gak juara alesanya namanya juga proses....lawak....RRQ Raja dari Raja Segala Badut,kamu punya duit banyaktapi mau buy out main baguslawakini nama proseslawak made in kocakmimpi juara sntar kalau tanya juara alesanya nama proseslawakrrq raja raja segala badut,0,safe,non-cyberbullying,0,0.529178674351585
903,Ngapain nurunin zunesh tukang blunder 😂😂😂,ngapain nurunin zunesh tukang blunder,0,safe,non-cyberbullying,0,0.529178674351585
904,😝👆,,0,safe,non-cyberbullying,0,0.529178674351585
905,"What happen with you tembok kokoh rrq nak diren? Keliatan bgt diren beda maennya, kyk ga nyaman gitu brok. Ytta ytta tendang aja iyg berlagak bossy mah bikin hancurr team",what happen with you tembok kokoh rrq nak diren liat banget diren beda maennya kyk nyaman gitu brok ytta ytta tendang iyg lagak bossy mah bikin hancurr team,0,safe,non-cyberbullying,0,0.529178674351585
906,"Emg udh paling bener Skyler pindah, tim NT mulu",memang paling benar skyler pindah tim mulu,0,safe,non-cyberbullying,0,0.529178674351585
907,RRQ tanpa skyler bisa apa,rrq skyler apa,0,safe,non-cyberbullying,0,0.529178674351585
908,Jadi keinget onic season 3,jadi keinget onic season,0,safe,non-cyberbullying,0,0.529178674351585
909,Serius nanya emang masih ada fans rrq bree???,serius nanya memang kasih fans rrq bree,0,safe,non-cyberbullying,0,0.529178674351585
910,Kembalikan sutsujin,kembali sutsujin,0,safe,non-cyberbullying,0,0.529178674351585
911,🦔🦔🦔 vs 🐔🐓🐤,vs,0,safe,non-cyberbullying,0,0.529178674351585
912,Masih perfect winrate njir🔥,kasih perfect winrate njir,0,safe,non-cyberbullying,0,0.529178674351585
913,Mana nih yeb tolongin yeb🗿,mana nih yeb tolongin yeb,0,safe,non-cyberbullying,0,0.529178674351585
914,Wkwkwk di acak acak Skylar sama sanz,wkwkwk acak acak skylar sama sanz,0,safe,non-cyberbullying,0,0.529178674351585
915,Wkwkwkw ppq,wkwkwkw ppq,0,safe,non-cyberbullying,0,0.529178674351585
916,Udah kalah CASTER masih agung agungkan RRQ 😂😂😂😂,kalau caster kasih agung agung rrq,0,safe,non-cyberbullying,0,0.529178674351585
917,"RRQ yg kalah CASTER yg menjelaskan, mampus kalah RRQ 😂😂😂😂😂😂😂😂😂😂",rrq kalau caster jelas mampus kalau rrq,5,moderate_toxic,cyberbullying,1,9.067901234567902
918,Baru kali ini gw liat RRQ kalah gw seneng 😂,baru kali liat rrq kalau saya neng,0,safe,non-cyberbullying,0,0.529178674351585
919,"Kezekhute dan pak AP sudah terlihat kan goldline terbaik siapa ??

Jangan salah pilih goldline lagi ya ??

Makasih pak AP",kezekhute pak ap lihat goldline baik siapa jangan salah pilih goldline ya terima kasih pak ap,0,safe,non-cyberbullying,0,0.529178674351585
920,DECUL prah yang kiri,decul prah kiri,0,safe,non-cyberbullying,0,0.529178674351585
921,Makan tuh telur rrq lumayan buat di ceplok wkwkwk 2-0 saja,tuh telur rrq lumayan buat ceplok wkwkwk,0,safe,non-cyberbullying,0,0.529178674351585
922,Mending hazle si daripada junet,mending hazle si junet,0,safe,non-cyberbullying,0,0.529178674351585
923,Prince Skylar ga gampang rumbang 😮,prince skylar gampang rumbang,0,safe,non-cyberbullying,0,0.529178674351585
924,Ngapain mainin zunes kocak,ngapain mainin zunes kocak,0,safe,non-cyberbullying,0,0.529178674351585
925,Kata rrq: ler tolongin lerrr,kata rrq ler tolongin lerrr,0,safe,non-cyberbullying,0,0.529178674351585
926,"Kalo di sepak bola ada fans MU di MPL ada RRQ
tim nya badut fans nya berisik
Di kasih tau fakta tapi fansnya pada gak terima",kalau sepak bola fans mu mpl rrq tim badut fans berisik kasih tahu fakta fansnya tidak terima,0,safe,non-cyberbullying,0,0.529178674351585
927,25:15 EL FLICKER mengingatkan match dulu aowksolwosls. Kejadiannya sama rinz mati pas pke yve di kill sanz🤪👈,el flicker ingat match dulu aowksolwosls jadi sama rinz mati pas pke yve kill sanz,5,moderate_toxic,cyberbullying,1,9.067901234567902
928,pak ap sukses sulapbraja jadi badut. .selamat pak AP,pak ap sukses sulapbraja jadi badut selamat pak ap,0,safe,non-cyberbullying,0,0.529178674351585
929,"Apalah banyak yg ngehujat,kayak kalian jago aja",apa banyak ngehujatkayak kalian jago,0,safe,non-cyberbullying,0,0.529178674351585
930,Anjir 2 kali mati di base sendiri rinz😂😂,anjir kali mati base sendiri rinz,6,severe_toxic,cyberbullying,1,9.067901234567902
931,23:48 aura kombek mulai kecium😂 tim ampas ngarep kombek lawan king langit wkwk,aura kombek mulai cium tim ampas ngarep kombek lawan king langit wkwk,4,moderate_toxic,cyberbullying,1,9.067901234567902
932,itu onic lagi tournamet apa vs ai si?,onic tournamet apa vs ai si,0,safe,non-cyberbullying,0,0.529178674351585
933,"23:52 aura comebacknya mulai tercium
sambil nangis😂",aura comebacknya mulai cium nang,0,safe,non-cyberbullying,0,0.529178674351585
934,Dyrenn😂 kok dimainkan lagi😂,dyrenn kok main,0,safe,non-cyberbullying,0,0.529178674351585
935,yaaah padahal kairi mau lwn rezz mlh ketemunya am dyren😅,yaaah padahal kairi mau lwn rezz mlh ketemu am dyren,0,safe,non-cyberbullying,0,0.529178674351585
936,Punya captain TPI suka toxic,punya captain suka toxic,3,moderate_toxic,non-cyberbullying,0,0.529178674351585
937,Katanya raja segala raja kok dibantai,kata raja segala raja kok bantai,0,safe,non-cyberbullying,0,0.529178674351585
938,"Kocak bgt, pharsa ulti mlh d gas. Ya kena dmg semua 😂😂 bagus sabar clear minion dlu. Kenapa war? Wkwk call siapa tuh",kocak banget pharsa ulti mlh d gas karena dmg semua bagus sabar clear minion dlu war wkwk call siapa tuh,0,safe,non-cyberbullying,0,0.529178674351585
939,"Tim lain kebanyakan rombak"" roster, liat noh onic",tim banyak rombak roster liat noh onic,0,safe,non-cyberbullying,0,0.529178674351585
940,Mending ujin,mending ujin,0,safe,non-cyberbullying,0,0.529178674351585
941,R.I.P PPQ😂😂 selamat atas kekalahnya #saverinz,rip ppq selamat atas kalah,0,safe,non-cyberbullying,0,0.529178674351585
942,Skylar:: kmu salah org kmu salah org,skylar kamu salah orang kamu salah orang,0,safe,non-cyberbullying,0,0.529178674351585
943,Kingdom kabarnya bahas piala divisi lain 😂,kingdom kabar bahas piala divisi,0,safe,non-cyberbullying,0,0.529178674351585
944,"Coba di M7 besok apakah sama dengan ini? Owh iya kan ada org ph di indo, mana mau mereka kasih ke indo😅",coba m besok sama ini owh akan orang ph indo mana mau kasih indo,0,safe,non-cyberbullying,0,0.529178674351585
945,Player mana nich yang katanya Onic nggak jago... 😂🤣🤣,player mana nich kata onic jago,0,safe,non-cyberbullying,0,0.529178674351585
