id,original_comment,stemmed_comment,toxicity_score,severity_level,category,is_cyberbullying,sample_weight
997,"Bng ler d banding²kan sama toy jangan ya dek y,beda jauhlah antara langit dan bumi
😂😅",bng ler d banding sama toy jangan dek ybeda jauh langit bumi,0,safe,non-cyberbullying,0,0.5300732217573222
998,CASTER KOCAKKKKK BERAT SEBELAH KOCAKKKKK,caster kocakkkkk berat belah kocakkkkk,0,safe,non-cyberbullying,0,0.5300732217573222
999,"""bukan musuhnya yg jago tapi kitanya yg blunder"" awokwokwokk😅",bukan musuh jago kita blunder awokwokwokk,0,safe,non-cyberbullying,0,0.5300732217573222
1000,Saran sih buat rrq ganti pemain semua dah sumpah wkwkw😂,saran sih buat rrq main semua sumpah wkwkw,0,safe,non-cyberbullying,0,0.5300732217573222
1001,Onic main rank,onic main rank,0,safe,non-cyberbullying,0,0.5300732217573222
1002,Jungler rrq ngga sehat tuhh Blunder terus,jungler rrq ngga sehat tuhh blunder terus,0,safe,non-cyberbullying,0,0.5300732217573222
1003,"Dari game pertama toy satu line aja 
Gak tau cara rotasi nya 
Emang gold lane ter gblok",game pertama toy satu line tidak tahu cara rotasi memang gold lane ter goblok,4,moderate_toxic,cyberbullying,1,8.81304347826087
1004,Ajurr  eakkkk. Skylar ni bosss,ajurr eakkkk skylar ni bosss,0,safe,non-cyberbullying,0,0.5300732217573222
1005,"fans rrq yg koar2 onic badut onic badut + toy>>>skylar pada kemana, ya?",fans rrq koar onic badut onic badut toyskylar mana,0,safe,non-cyberbullying,0,0.5300732217573222
1006,sekelas skylar di blang toy lebih jago 😂😂,kelas skylar blang toy lebih jago,0,safe,non-cyberbullying,0,0.5300732217573222
1007,Rrq era udah abis,rrq era abis,0,safe,non-cyberbullying,0,0.5300732217573222
1008,Udah yaa main Raja Raja annya😂😂😂,ya main raja raja annya,0,safe,non-cyberbullying,0,0.5300732217573222
1009,😜👆,,0,safe,non-cyberbullying,0,0.5300732217573222
1010,#4 dari kairi😂😂😂,kairi,0,safe,non-cyberbullying,0,0.5300732217573222
1011,"Gila bgt cok onic... Tadi emng lutpi arlottny jago parah... Nah tapi di match ke 2 ini skylar makin lama chemistry dan powerny makin meningkat.. Di ganking 3 orang berkali2 selamat mulu yg otomatis earlyny jdi megang.

Dan akhirny skylar dpt tim dengan player star semua, semua chemistry menyatu, gw yakin mereka pasti komunikasiny nggk terlalu yg gimn2 karna kayak tau gitu pergerakan tim sendiri... Contoh di match pertama onic main exp mulu fokus objektif, skylar dengan sadar nahan sekuat mungkin dan cari celah terus.. Alhasil objektif dapet, gold lane juga berhasil ditahan.. Match ke 2 juga hampir2 sama. 

Sedngkan di RRQ skylar akan dijaga bgt dri awal, kek selama skylar aman.. Objektif dpt gk dpt yaudh. Alhasil sutsujinny jarang bersinarkan karna yg lain fokusny ke skylar.. Bahkan buff pun lebih cepet dikasih ke skylar",gila banget cok onic tadi memang lutpi arlottny jago parah nah match ini skylar makin lama chemistry powerny makin tingkat ganking orang kali selamat mulu otomatis earlyny jadi memang akhirny skylar tim player star semua semua chemistry satu yakin pasti komunikasiny nggk terlalu gimn tahu gitu gera tim sendiri contoh match pertama onic main exp mulu fokus objektif skylar sadar nahan kuat mungkin cari celah terus alhasil objektif gold lane hasil tahan match juga hampir sama sedngkan di rrq skylar jaga banget awal seperti sama skylar aman objektif tidak yaudh alhasil sutsujinny jarang sar yang fokusny skylar buff lebih cepet kasih skylar,1,minor_negative,non-cyberbullying,0,0.5300732217573222
1012,"analis RRQ kerja gak si ? Draftnya aneh, toy knp pick moskov knpa gak granger pdahal gak di ban, mau bertahan ampe late ? Padahal granger cocok buat poke harit, rinz juga knp ambil yvie ? , musuh ada phoveous, rrq juga pick nya gak random kaya onic, skyler aja pick nya gatot, jujur aja rrq tuh draftnya picknya di bacain ama onic, kasian core nya di counter terus. Ayo bebenah rrq maju terus respeck .",analis rrq kerja si draftnya aneh toy knp pick moskov knpa granger pdahal ban mau tahan late padahal granger cocok buat poke harit rinz knp ambil yvie musuh phoveous rrq pick tidak random kaya onic skyler pick gatot jujur rrq tuh draftnya picknya di bacain sama onic kasi core di counter terus ayo bebenah rrq maju terus respeck,3,moderate_toxic,non-cyberbullying,0,0.5300732217573222
1013,"Ngomong lgi dong rinsoo wkwkw, lanjutin kesombongananmu",ngomong dong rinsoo wkwkw lanjutin kesombongananmu,0,safe,non-cyberbullying,0,0.5300732217573222
1014,Ahhhhhhh puas sekali😂,ahhhhhhh puas sekali,0,safe,non-cyberbullying,0,0.5300732217573222
1015,"1.Siapa suruh cadangin skylar malah milih toyy😂.
2.sutsujin apa ditinggalin trus di kunciin dirumah 😂😂😅",siapa suruh cadangin skylar malah milih toyy sutsujin apa ditinggalin terus kunciin rumah,0,safe,non-cyberbullying,0,0.5300732217573222
1016,Caster mulutnya asbun bngt lul,caster mulut asbun banget lul,0,safe,non-cyberbullying,0,0.5300732217573222
1017,di tutorin pharsa sama sanz,tutorin pharsa sama sanz,0,safe,non-cyberbullying,0,0.5300732217573222
1018,"😅😅😅  apaan tim yg suka buang pemain yg lg on/masih bagus.. Ya gitu jd bahan LATIHAN 😅😅😅😅
Apalagi liat si RINZ kocak 2 game ngelawak",apa tim suka buang main lagi onmasih bagus gitu jadi bahan latih liat si rinz kocak game ngelawak,0,safe,non-cyberbullying,0,0.5300732217573222
1019,Caster team ppq semua😂😂,caster team ppq semua,0,safe,non-cyberbullying,0,0.5300732217573222
1020,Apa yg harus di bangga dri tim lokal raja apa ini😂,apa harus bangga tim lokal raja apa,0,safe,non-cyberbullying,0,0.5300732217573222
1021,"Team apaan Blunder Mulu. Idok udah maju ke tower malah ngga di gas. Toy gimana siih dari mach 1 ngluarin skill ragu"" amat ..",team apa blunder mulu idok maju tower malah ngga gas toy bagaimana siih mach ngluarin skill ragu,0,safe,non-cyberbullying,0,0.5300732217573222
1022,RRQ punya hyper guna apa woi? ada yg bisa jawab woi,rrq punya hyper apa woi yang jawab woi,0,safe,non-cyberbullying,0,0.5300732217573222
1023,Rinz suruh maen xp aja,rinz suruh maen xp,0,safe,non-cyberbullying,0,0.5300732217573222
1024,Si El blunder pasti nyalahing bang dyrennn...,si el blunder nyalahing bang dyrennn,0,safe,non-cyberbullying,0,0.5300732217573222
1025,"Lawan berat apaan, berat lawan geek kemaren dripda lawan rrq😅",lawan berat apa berat lawan geek kemaren dripda lawan rrq,0,safe,non-cyberbullying,0,0.5300732217573222
1026,Haha musim paling ancur rrq,haha musim paling ancur rrq,0,safe,non-cyberbullying,0,0.5300732217573222
1027,😂 tutor 2 match 2 kali rinz di bunuh dalam base king skylarrr boskuh senggol donkk,tutor match kali rinz bunuh base king skylarrr boskuh senggol donkk,5,moderate_toxic,cyberbullying,1,8.81304347826087
1028,Side Lane nya kalah karna tengahnya gaenak wkwkkwkwkkwk,side lane kalau tengah gaenak wkwkkwkwkkwk,0,safe,non-cyberbullying,0,0.5300732217573222
1029,Jungler macam apa inih.. coo.,jungler macam apa inih coo,0,safe,non-cyberbullying,0,0.5300732217573222
1030,26:26 akhirnya rinz bisa solo kill sanz..,akhir rinz solo kill sanz,0,safe,non-cyberbullying,0,0.5300732217573222
1031,"Mknya jangan suka ganti player,,akhirnya kalah kan..
 RRQ mending ganti aja pelatihnya,,bikin kecewa pendukung,,",mknya jangan suka playerakhirnya kalau rrq mending saja pelatihnyabikin kecewa dukung,0,safe,non-cyberbullying,0,0.5300732217573222
1032,Sparing kah,sparing,0,safe,non-cyberbullying,0,0.5300732217573222
1033,Sanz 😂,sanz,0,safe,non-cyberbullying,0,0.5300732217573222
1034,"Lim kocul "" Aroma comeback mulai tercium"" Ngakak bngt wkwk",lim kocul aroma comeback mulai cium ngakak banget wkwk,0,safe,non-cyberbullying,0,0.5300732217573222
1035,Pada geblek ABC ini 😅😅 gua kingdom terheran sama pikirannya,geblek abc saya kingdom heran sama pikir,0,safe,non-cyberbullying,0,0.5300732217573222
1036,sumpah hyper RRQ yg skrng drak sistem,sumpah hyper rrq skrng drak sistem,0,safe,non-cyberbullying,0,0.5300732217573222
1037,piala mpl langsung kasi aja ke onic,piala mpl langsung kasih ke onic,0,safe,non-cyberbullying,0,0.5300732217573222
1038,11 12 ama sutsujin kaya taek wkwk,sama sutsujin kaya taek wkwk,0,safe,non-cyberbullying,0,0.5300732217573222
1039,aura aura farming 😂,aura aura farming,0,safe,non-cyberbullying,0,0.5300732217573222
1040,tutorial menjadi caster pro RRQ,tutorial jadi caster pro rrq,0,safe,non-cyberbullying,0,0.5300732217573222
1041,Toy  kena mental ..main jelek bgt...ganti aja,toy mental main jelek bgtganti,4,moderate_toxic,cyberbullying,1,8.81304347826087
1042,RW ni.. Mana bocah kingdom yg arogan waktu dan tempatnya dpersilahkan,rw ni mana bocah kingdom arogan waktu tempat dpersilahkan,0,safe,non-cyberbullying,0,0.5300732217573222
1043,casternya jan berat sebelah min 😢,casternya jan berat belah min,0,safe,non-cyberbullying,0,0.5300732217573222
1044,casternya ke rrq bgt ya,casternya rrq banget,0,safe,non-cyberbullying,0,0.5300732217573222
1045,"Tulang punggung RRQ ke ONIC apalah jadinya RRQ , apakah akan senasib sama EVOS 😶😶",tulang punggung rrq onic apa jadi rrq akan nasib sama evos,0,safe,non-cyberbullying,0,0.5300732217573222
1046,"23:48 ""aroma comeback mulai tercium""😹😹😹",aroma comeback mulai cium,0,safe,non-cyberbullying,0,0.5300732217573222
1047,Kasian dyren,kasi dyren,0,safe,non-cyberbullying,0,0.5300732217573222
1048,"Mana ujin woy,, hadehhh yg turun jugle abal abal🤦‍♂️🤦‍♂️",mana ujin woy hadehhh turun jugle abal abal,0,safe,non-cyberbullying,0,0.5300732217573222
1049,Caster berat sebelah,caster berat belah,0,safe,non-cyberbullying,0,0.5300732217573222
1050,STOP MAIN RAJA-RAJAAN,stop main rajarajaan,0,safe,non-cyberbullying,0,0.5300732217573222
1051,EZ,ez,0,safe,non-cyberbullying,0,0.5300732217573222
1052,EZ,ez,0,safe,non-cyberbullying,0,0.5300732217573222
1053,Mana toyyy ayam,mana toyyy ayam,0,safe,non-cyberbullying,0,0.5300732217573222
1054,Onic latihan VS AI versi MPL,onic latih vs ai versi mpl,0,safe,non-cyberbullying,0,0.5300732217573222
1055,Midlaner yang bilang onic ga jago 😂😂😂.. minimal  bilang makasih udah di kasih kil😅😅😅,midlaner bilang onic jago minimal bilang terima kasih di kasih kil,0,safe,non-cyberbullying,0,0.5300732217573222
1056,Skylar mau di gembeng mlah mati,skylar mau gembeng mlah mati,5,moderate_toxic,cyberbullying,1,8.81304347826087
1057,👉🏻🤪👉🏻🤪,,0,safe,non-cyberbullying,0,0.5300732217573222
1058,"zunesh snawbol Bangett parahh ,",zunesh snawbol banget parahh,0,safe,non-cyberbullying,0,0.5300732217573222
1059,Ini caster khusus untuk rrq kah? Ada momen onic ngekill tapi yg dibahas rrq mulu 😅 minimal profesional lah kalau kerja keliatan bgt one sided ngecastnya. Dari dulu ga berubah lama2 males tau dengernya! Mending nonton caster english mereka lebih profesional!,caster khusus rrq ada momen onic ngekill yang bahas rrq mulu minimal profesional lah kalau kerja liat banget one sided ngecastnya dulu ubah lama males tahu dengernya mending nonton caster english lebih profesional,0,safe,non-cyberbullying,0,0.5300732217573222
1060,Ini match di event MPL ID atau lagi Rank sih? Kok easy bgt,match event mpl id lagi rank sih kok easy banget,0,safe,non-cyberbullying,0,0.5300732217573222
1061,Zunesh kebanyakan blunder,zunesh banyak blunder,0,safe,non-cyberbullying,0,0.5300732217573222
1062,apakah bakalan 100% wr onic id?,bakal wr onic id,0,safe,non-cyberbullying,0,0.5300732217573222
1063,Onic vs Aii kayak nya lebih menantang dari pada ini,onic vs aii ya lebih tantang pada,0,safe,non-cyberbullying,0,0.5300732217573222
1064,Nonton nya juga kasian..RRQ kaya di maenin onic..strategi RRQ masih kaya begini2 ajja.. Dijamin gak bakal juara ampe kapan pun..kasian penonton nya kalo tiap ketemu onic atau genk dan BTR kalah... Jadi bahan ledekan... Wkwkwk,nonton juga kasianrrq kaya maenin onicstrategi rrq kasih kaya begini ajja jamin bakal juara kapan punkasian tonton kalau tiap ketemu onic genk btr kalau jadi bahan ledek wkwkwk,0,safe,non-cyberbullying,0,0.5300732217573222
1065,Lawak Skylar dilepas auto dilock smua rrq,lawak skylar lepas auto dilock smua rrq,0,safe,non-cyberbullying,0,0.5300732217573222
1066,"Jdi gausah di bandingin lagi sanz ama rinz, udh jelas pada ngeliat sendiri dri 2 match ini. Jelas beda kelas😂",jadi gausah bandingin sanz sama rinz jelas ngeliat sendiri match jelas beda kelas,0,safe,non-cyberbullying,0,0.5300732217573222
1067,😜👆🏻,,0,safe,non-cyberbullying,0,0.5300732217573222
1068,Main kan sutsujin match selanjut nyaa coach,main sutsujin match lanjut nyaa coach,0,safe,non-cyberbullying,0,0.5300732217573222
1069,"Suka heran sama RRQ sering banget gonta ganti player, padahal ONIC dri dulu jarang bgt ganti ganti player dan hasilnya ONIC selalu mendominasi.
#sehatsehatRRQ",suka heran sama rrq sering banget gonta player padahal onic dulu jarang banget nanti player hasil onic selalu dominasi,0,safe,non-cyberbullying,0,0.5300732217573222
1070,Kembalikan ujin,kembali ujin,0,safe,non-cyberbullying,0,0.5300732217573222
1071,Kembalikan ujin main,kembali ujin main,0,safe,non-cyberbullying,0,0.5300732217573222
1072,sanz personal ke rinz,sanz personal rinz,0,safe,non-cyberbullying,0,0.5300732217573222
1073,Apaan si zunes? Kenapa sutsujin gak dimainkan lol? Mending sutsujin daripada zunes gajelas,apa si zunes sutsujin main lol mending sutsujin zunes gajelas,0,safe,non-cyberbullying,0,0.5300732217573222
1074,Tolong pak AP ambil tindakan... Masa rrq banyak hyper bagus2 yg dimaenin hyper busuk...ini jelas banget kesalahan coach nya...kata2 raja dari segala raja bakal hilang kalo pak AP pertahanin coach modelan begitu... Gak tau strategi pas ketemu tim2 gede...,pak ap ambil tindak masa rrq banyak hyper bagus dimaenin hyper busukini jelas banget salah coach nyakata raja segala raja bakal hilang kalau pak ap pertahanin coach model tidak tahu strategi pas ketemu tim gede,0,safe,non-cyberbullying,0,0.5300732217573222
1075,Reaksi kairi 🤟😜,reaksi kairi,0,safe,non-cyberbullying,0,0.5300732217573222
1076,🔥🔥🔥,,0,safe,non-cyberbullying,0,0.5300732217573222
1077,Rrq kntl,rrq kontol,5,moderate_toxic,cyberbullying,1,8.81304347826087
1078,Mana nih yang katanya toy lebih jago dari Skylar ko di ayam ayamin terus Ama Skylar,mana nih kata toy lebih jago skylar ko ayam ayamin terus sama skylar,0,safe,non-cyberbullying,0,0.5300732217573222
1079,Yang setuju kick rinz mana jembolnya 👇,tuju kick rinz mana jembolnya,0,safe,non-cyberbullying,0,0.5300732217573222
1080,"Zunesh z nya zuma lawak wkwk .  Rinz ya dikantongin gilaak sanz, RRQ di tae tae in King Onic WKWKWK. Diksib paham sama raja langit si raja badut 😂🤫😎",zunesh z zuma lawak wkwk rinz dikantongin gilaak sanz rrq tae tae in king onic wkwkwk diksib paham sama raja langit si raja badut,0,safe,non-cyberbullying,0,0.5300732217573222
1081,Dari sini kita tau qqr itu albrt dan skylr,sini tahu qqr albrt skylr,0,safe,non-cyberbullying,0,0.5300732217573222
1082,"Hyper rrq 
Masih honor sih",hyper rrq kasih honor sih,0,safe,non-cyberbullying,0,0.5300732217573222
1083,"Simpel aja sih liatnya, early to mid game hyper goldliner klo bs mati terakhir. Ini midlinernya rrq sett upnya polos bnr ujung2nya ninggalin tim n dia doang tersisa. Rip jungler-goldliner",simpel sih liat early to mid game hyper goldliner kalau mati akhir midlinernya rrq sett upnya polos bnr ujung ninggalin tim n orang sisa rip junglergoldliner,5,moderate_toxic,cyberbullying,1,8.81304347826087
1084,RRQ jamal kmna,rrq jamal kmna,0,safe,non-cyberbullying,0,0.5300732217573222
1085,Mana nih kondom,mana nih kondom,0,safe,non-cyberbullying,0,0.5300732217573222
1086,Rrq poqeee,rrq poqeee,0,safe,non-cyberbullying,0,0.5300732217573222
1087,Ganti nama aja rrq,nama rrq,0,safe,non-cyberbullying,0,0.5300732217573222
1088,Sutsujin main lah😢,sutsujin main lah,0,safe,non-cyberbullying,0,0.5300732217573222
1089,Sang goa dari goa,sang goa goa,0,safe,non-cyberbullying,0,0.5300732217573222
1090,"Betul kata rinz bukan onic nya yang jago, 
Tapi RRQ nya yang tolol, 

Khezcute Out, Sahroni In",betul kata rinz bukan onic yang jago rrq yang tolol khezcute out sahroni in,4,moderate_toxic,cyberbullying,1,8.81304347826087
1091,"si paling jago ( Rinso ) 
di recal"" depan base mati di base 
wkwkkwk 😅🤣🤣🤣",si paling jago rinso recal depan base mati base wkwkkwk,5,moderate_toxic,cyberbullying,1,8.81304347826087
1092,Kocak nih caster pro rrq kecuali kb tolong managament mpl pilih caster netral lah😢,kocak nih caster pro rrq kb managament mpl pilih caster netral lah,0,safe,non-cyberbullying,0,0.5300732217573222
1093,Kasih Ajja pialanya ke onic,kasih ajja piala onic,0,safe,non-cyberbullying,0,0.5300732217573222
1094,"Musuhnya gak jago, kita nya yg blunder, tapii mati di base 2x... kwokwokwokwokwokwoko ppk lawaaak",musuh jago ya blunder mati base x kwokwokwokwokwokwoko ppk lawaaak,5,moderate_toxic,cyberbullying,1,8.81304347826087
1095,aura comeback nya mulai kecium wkwk,aura comeback mulai cium wkwk,0,safe,non-cyberbullying,0,0.5300732217573222
1096,1 kata lucu menyamakan rrq dengan PSG kehilangan mbappe dapet UCL dan rrq kehilangan Skylar ngarep juara awokwok berdoa ae lu rrq,kata lucu sama rrq psg hilang mbappe ucl rrq hilang skylar ngarep juara awokwok doa kamu rrq,0,safe,non-cyberbullying,0,0.5300732217573222
1097,👆🤪 awokawok awokawok ppppqqqqq hama kongdom mencretttt,awokawok awokawok ppppqqqqq hama kongdom mencretttt,0,safe,non-cyberbullying,0,0.5300732217573222
1098,Oooi rrq emang gc ada lgi hyper yg lain selain junes apa aq sbagai kingdong malu tau punya hyper kayak gitu,oooi rrq memang gc lagi hyper lain junes apa aku sbagai kingdong malu tahu punya hyper gitu,0,safe,non-cyberbullying,0,0.5300732217573222
1099,Jungle apaan ni rrq gajelas amatt,jungle apa ni rrq gajelas amatt,0,safe,non-cyberbullying,0,0.5300732217573222
1100,"Lim lim masih kagak terima kalau emang onic masih di atas rrq🤣, masih bilang di gendong kairi🤣, emang isi otak kingdom seperti itu semua ya? 🤣🤣",lim lim kasih kagak terima kalau memang onic kasih atas rrq kasih bilang gendong kairi memang isi otak kingdom itu semua,0,safe,non-cyberbullying,0,0.5300732217573222
1101,#CasterAntiOnic,,0,safe,non-cyberbullying,0,0.5300732217573222
1102,Uhh,uhh,0,safe,non-cyberbullying,0,0.5300732217573222
1103,Tutor pharsa ada di sans,tutor pharsa di sans,0,safe,non-cyberbullying,0,0.5300732217573222
1104,Ampun bg lerrr kelass,ampun bg lerrr kelass,0,safe,non-cyberbullying,0,0.5300732217573222
1105,Aku sedih lihat rrq kalu kayak gini,aku sedih lihat rrq kalau gin,0,safe,non-cyberbullying,0,0.5300732217573222
1106,Kiri kanan komentator penyepong rrq 🤣,kiri kanan komentator penyepong rrq,0,safe,non-cyberbullying,0,0.5300732217573222
1107,ppq sujud sujud gini depan onic wkwkwk,ppq sujud sujud gin depan onic wkwkwk,0,safe,non-cyberbullying,0,0.5300732217573222
1108,Oooiiii buang la jines tu hyper suka blunder,oooiiii buang la jines tu hyper suka blunder,0,safe,non-cyberbullying,0,0.5300732217573222
1109,Draft pick nya RRQ kayak publik,draft pick rrq publik,0,safe,non-cyberbullying,0,0.5300732217573222
1110,Sssuuue Sanz masih baik hati ngasih mati didepan base,sssuuue sanz kasih baik hati ngasih mati depan base,5,moderate_toxic,cyberbullying,1,8.81304347826087
1111,Ranger emas ni fans RRQ kah?,ranger emas ni fans rrq,0,safe,non-cyberbullying,0,0.5300732217573222
1112,Kesian di sayur2😅😅😅😅,kesi sayur,0,safe,non-cyberbullying,0,0.5300732217573222
1113,"Punya Hazle jungle potensial yang menurut gua pasti bakal improve, malah ambil jungle lain😂",punya hazle jungle potensial turut pasti bakal improve malah ambil jungle,0,safe,non-cyberbullying,0,0.5300732217573222
1114,pucuk dingin boss mana tuh badut rrq,pucuk dingin boss mana tuh badut rrq,0,safe,non-cyberbullying,0,0.5300732217573222
1115,RRQ bagi onic hanya sekelas navi 😂😂😂😂😂😂😂😂😂😂,rrq onic kelas navi,0,safe,non-cyberbullying,0,0.5300732217573222
1116,25:15 si saingan sanz ngapain jir wwkwkwk,si saing sanz ngapain jir wwkwkwk,0,safe,non-cyberbullying,0,0.5300732217573222
1117,"Kutsujin kan jago yaa, kenapa ga dimaenin??",kutsujin jago kenapa dimaenin,0,safe,non-cyberbullying,0,0.5300732217573222
1118,"Yg katanya tim nya ga jago,, tapi ngomong nya sendiri yg ga jago😂😂😂",kata tim tidak jago ngomong sendiri tidak jago,0,safe,non-cyberbullying,0,0.5300732217573222
1119,"Lihat round 2 besok, onic di bantai rrq.. ini tim paling pas rrq.. lihat aja",lihat round besok onic bantai rrq tim paling pas rrq lihat,0,safe,non-cyberbullying,0,0.5300732217573222
1120,"Kaya gitu RAJA ?
lebih cocok di bilang BADUT",kaya gitu raja lebih cocok bilang badut,0,safe,non-cyberbullying,0,0.5300732217573222
1121,Sesuai prediksi 2-0 sangat manis,sesuai prediksi sangat manis,0,safe,non-cyberbullying,0,0.5300732217573222
1122,Toy ngak perna join war wkwkwkw takut mati,toy ngak perna join war wkwkwkw takut mati,5,moderate_toxic,cyberbullying,1,8.81304347826087
1123,Jungler rrq slowhand,jungler rrq slowhand,0,safe,non-cyberbullying,0,0.5300732217573222
1124,Pengen banget ngekill skylar 🤣🤣🤣,ken banget ngekill skylar,0,safe,non-cyberbullying,0,0.5300732217573222
1125,Kelas enak bat recal recal depan rinz,kelas enak bat recal recal depan rinz,0,safe,non-cyberbullying,0,0.5300732217573222
1126,"Sanz mengetik ke ppq  : ""surend gk dosa😂""",sanz etik ppq surend dosa,0,safe,non-cyberbullying,0,0.5300732217573222
1127,Kesombongan mu adalah awal kehancuran mu,sombong mu awal hancur mu,0,safe,non-cyberbullying,0,0.5300732217573222
1128,Sekelas skylar di lepas ama RRQ padahal hero pullnya lbih banyak skylar dari pada si tayoo... 😂 SEHAT² DAH RRQ YAKKK 2 game ga respect hero lawan lawak kali coachnya,kelas skylar lepas sama rrq padahal hero pullnya lbih banyak skylar pada si tayoo sehat rrq yakkk game respect hero lawan lawak kali coachnya,0,safe,non-cyberbullying,0,0.5300732217573222
1129,Terlalu easy lawan tim badut,terlalu easy lawan tim badut,0,safe,non-cyberbullying,0,0.5300732217573222
1130,2 game rinz mati di base sama skylar udh kaya ngerank ini mah wkwk,game rinz mati base sama skylar kaya ngerank mah wkwk,5,moderate_toxic,cyberbullying,1,8.81304347826087
1131,Emang harus di kick si rinso beban keluarga,memang di kick si rinso beban keluarga,0,safe,non-cyberbullying,0,0.5300732217573222
1132,Kenapa rrq lbih memilih toy daripada skylar,rrq lbih pilih toy skylar,0,safe,non-cyberbullying,0,0.5300732217573222
1133,"MLS nonton badut🤡 4 menit udahan ga di terusin,tim elit beli pemain sulit RRQ RRQ kocakk",mls nonton badut menit udahan di terusintim elit beli main sulit rrq rrq kocakk,0,safe,non-cyberbullying,0,0.5300732217573222
1134,Ah sial rugi besar gw tendang skaylar malah team gw yang di bantay ler balek ler balek yuk😂,ah sial rugi benar tendang skaylar malah team yang bantay ler balek ler balek yuk,0,safe,non-cyberbullying,0,0.5300732217573222
1135,"Gk seimbang rrq vs onic, beda KELAS bos, rrq level nya navi dewa itu baru SEKELAS BOS",imbang rrq vs onic beda kelas bos rrq level navi dewa baru kelas bos,0,safe,non-cyberbullying,0,0.5300732217573222
1136,Wkwkkw mana fans rrq,wkwkkw mana fans rrq,0,safe,non-cyberbullying,0,0.5300732217573222
1137,INI ONIC LATIHAN?,onic latih,0,safe,non-cyberbullying,0,0.5300732217573222
1138,Ini ONIC lawan team baru join MPL kah? kok kaya baru adaptasi main nya?😅,onic lawan team baru join mpl kok kaya baru adaptasi main,0,safe,non-cyberbullying,0,0.5300732217573222
1139,"ada 2 jungler bagus malah pale jungler public, rrq oh rrq. ngelawak mulu 😂",jungler bagus malah pale jungler public rrq rrq ngelawak mulu,0,safe,non-cyberbullying,0,0.5300732217573222
1140,Mati di base adalah hina,mati base hina,9,extreme_cyberbullying,cyberbullying,1,8.81304347826087
1141,"Raja langit vs raja rajaan😜👆
#aromaaromakombek😂",raja langit vs raja raja,0,safe,non-cyberbullying,0,0.5300732217573222
1142,Di sayurin 😂,sayurin,0,safe,non-cyberbullying,0,0.5300732217573222
1143,"Ini buzzer apa caster?, kok memihak wkkwkwkwk",buzzer apa caster kok pihak wkkwkwkwk,0,safe,non-cyberbullying,0,0.5300732217573222
1144,"Katanya musuhnya ga jago, kok 2game mati di dalam baes sndiri😂😂😂 kocak rinzo😹😹😹",kata musuh jago kok game mati dalam baes sndiri kocak rinzo,5,moderate_toxic,cyberbullying,1,8.81304347826087
1145,mendadak demam panggung wkwkwkwk,dadak demam panggung wkwkwkwk,0,safe,non-cyberbullying,0,0.5300732217573222
1146,Makasih udah jadi bahan latihan onic😅,terima kasih jadi bahan latih onic,0,safe,non-cyberbullying,0,0.5300732217573222
1147,GG banget rrq woy,gg banget rrq woy,0,safe,non-cyberbullying,0,0.5300732217573222
1148,Bang sanz memang beda dgn yg lain 😅,bang sanz memang beda yang,0,safe,non-cyberbullying,0,0.5300732217573222
1149,Alhamdulillah❤❤,alhamdulillah,0,safe,non-cyberbullying,0,0.5300732217573222
1150,"itu kah mm yang kalian banggak kan, para kondom, skylar mode no respect",kah mm kalian banggak para kondom skylar mode no respect,0,safe,non-cyberbullying,0,0.5300732217573222
1151,"Si khezcute ini gimana, lawan monster bukan nya serius malah main lawakan. Ga niat turnamen ya mundur..",si khezcute bagaimana lawan monster bukan serius malah main lawa niat turnamen mundur,0,safe,non-cyberbullying,0,0.5300732217573222
1152,Musuhnya g jago kata midlaner kocak,musuh g jago kata midlaner kocak,0,safe,non-cyberbullying,0,0.5300732217573222
1153,Lucu rrq mainin zunesh mulu,lucu rrq mainin zunesh mulu,0,safe,non-cyberbullying,0,0.5300732217573222
1154,Rrq jadi tolol,rrq jadi tolol,4,moderate_toxic,cyberbullying,1,8.81304347826087
1155,"RRQ raja. Raja apaan ya ?
Ya RAJA KALAH",rrq raja raja apa ya raja kalau,0,safe,non-cyberbullying,0,0.5300732217573222
1156,Keliatan bgus kalo di indo doang 😅,liat bgus kalau indo orang,0,safe,non-cyberbullying,0,0.5300732217573222
1157,"'mereka gak jago, kita aja yg blunder' kata kapten vvq😂",tidak jago saja blunder kata kapten vvq,0,safe,non-cyberbullying,0,0.5300732217573222
1158,Makanya jangan suka main king king an local local😂😂,makanya jangan suka main king king an local local,0,safe,non-cyberbullying,0,0.5300732217573222
1159,Onic ngerank d tayangin di yt asli mpl jir,onic ngerank d tayangin yt asli mpl jir,0,safe,non-cyberbullying,0,0.5300732217573222
1160,"WKWKWK AJA Ahhh ..
Kaya maen rank yaaaa 😅 , its onic timeeeeee m7🎉🎉🎉",wkwkwk ahhh kaya maen rank yaaaa its onic timeeeeee m,0,safe,non-cyberbullying,0,0.5300732217573222
1161,Dah tar kalo ketemu onic lagi pasrah aja gk bakal bisa menang lo rrq,tar kalau ketemu onic pasrah tidak bakal memang kamu rrq,0,safe,non-cyberbullying,0,0.5300732217573222
1162,AKAOWKWO MATI FI BASE,akaowkwo mati fi base,5,moderate_toxic,cyberbullying,1,8.81304347826087
1163,"Di menit 25:13 rinz terlalu ambil rsiko, jdi blunder lagi 😅",menit rinz terlalu ambil rsiko jadi blunder,0,safe,non-cyberbullying,0,0.5300732217573222
